desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.193997,-0.512993,0.585995,3.13408e-06,6.51079e-06,4.87957e-06,0.261682
-0.204,-0.513,0.586,-0.204001,-0.513006,0.58601,1.26436e-06,5.5272e-06,9.69022e-06,0.234628
-0.214,-0.513,0.586,-0.214004,-0.513008,0.58601,4.05507e-06,7.83346e-06,1.01748e-05,0.245911
-0.204,-0.513,0.586,-0.203997,-0.512994,0.585989,2.88689e-06,5.9569e-06,1.06557e-05,0.245761
-0.204,-0.503,0.586,-0.204003,-0.50299,0.585988,2.6138e-06,1.01513e-05,1.23895e-05,0.213607
-0.204,-0.513,0.586,-0.203994,-0.513006,0.585999,6.37173e-06,6.44477e-06,8.22727e-07,0.233376
-0.204,-0.523,0.586,-0.203995,-0.523005,0.585997,5.36841e-06,5.45467e-06,2.64345e-06,0.234451
-0.204,-0.513,0.586,-0.204004,-0.512993,0.585989,3.77614e-06,6.53887e-06,1.10769e-05,0.234974
-0.204,-0.513,0.596,-0.203999,-0.512997,0.596002,8.74115e-07,3.40292e-06,2.33941e-06,0.233951
-0.204,-0.513,0.586,-0.204,-0.513003,0.586001,2.32111e-07,3.28676e-06,7.69809e-07,0.213371
-0.204,-0.513,0.576,-0.204,-0.513003,0.575999,3.37376e-07,3.07219e-06,8.86645e-07,0.233845
-0.204,-0.513,0.586,-0.203999,-0.512998,0.586003,6.11073e-07,2.27411e-06,2.89248e-06,0.233549
-0.209774,-0.518774,0.580226,-0.209777,-0.518776,0.580229,3.59598e-06,2.84496e-06,2.7712e-06,0.235258
-0.204,-0.513,0.586,-0.203996,-0.512994,0.585992,4.09494e-06,6.06176e-06,8.45608e-06,0.233253
-0.209774,-0.518774,0.591774,-0.209777,-0.518777,0.591774,3.54165e-06,3.07869e-06,2.98859e-07,0.252443
-0.204,-0.513,0.586,-0.203996,-0.512997,0.586,3.79147e-06,2.89003e-06,6.71318e-08,0.245208
-0.209774,-0.507226,0.580226,-0.209778,-0.507229,0.580219,4.77373e-06,2.91749e-06,7.25099e-06,0.223508
-0.204,-0.513,0.586,-0.203997,-0.512996,0.586003,2.96833e-06,4.08787e-06,2.59212e-06,0.223809
-0.209774,-0.507226,0.591774,-0.209776,-0.507228,0.591788,2.63157e-06,1.30401e-06,1.48048e-05,0.263757
-0.204,-0.513,0.586,-0.203991,-0.512993,0.585992,9.41984e-06,7.16324e-06,8.37013e-06,0.244956
-0.198226,-0.518774,0.580226,-0.198219,-0.518766,0.580217,7.94732e-06,7.60357e-06,9.73887e-06,0.253365
-0.204,-0.513,0.586,-0.203997,-0.512993,0.586011,3.25335e-06,7.35448e-06,1.06565e-05,0.264154
-0.198226,-0.518774,0.591774,-0.198222,-0.51877,0.591779,4.82019e-06,3.92545e-06,5.11844e-06,0.226808
-0.204,-0.513,0.586,-0.204003,-0.513001,0.585992,2.82369e-06,1.4578e-06,7.88741e-06,0.234757
-0.198226,-0.507226,0.580226,-0.198223,-0.50722,0.580223,3.40893e-06,6.15218e-06,3.79162e-06,0.214329
-0.204,-0.513,0.586,-0.204004,-0.513001,0.586,3.61793e-06,1.48495e-06,2.52625e-07,0.25141
-0.198226,-0.507226,0.591774,-0.198222,-0.507222,0.591767,4.32222e-06,4.21991e-06,6.31539e-06,0.245364
-0.204,-0.513,0.586,-0.204004,-0.513005,0.586008,4.0565e-06,4.95433e-06,7.73766e-06,0.223784
