desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.00399914,-0.513,0.586006,8.55553e-07,3.44248e-07,5.71364e-06,2.33141
-0.204,-0.513,0.586,-0.204002,-0.513008,0.586014,1.5034e-06,8.4479e-06,1.37785e-05,2.34002
-0.404,-0.513,0.586,-0.404003,-0.513,0.586001,3.15804e-06,4.14663e-07,1.20132e-06,2.33657
-0.204,-0.513,0.586,-0.203999,-0.512996,0.585988,1.34782e-06,4.13557e-06,1.15569e-05,2.33516
-0.204,-0.313,0.586,-0.204003,-0.312998,0.585989,3.21123e-06,1.55545e-06,1.06362e-05,2.84841
-0.204,-0.513,0.586,-0.203998,-0.513002,0.586015,1.52956e-06,1.86273e-06,1.46183e-05,2.83699
-0.204,-0.713,0.586,-0.203999,-0.712998,0.586004,9.81079e-07,2.16186e-06,4.26769e-06,2.3677
-0.204,-0.513,0.586,-0.204001,-0.512999,0.585988,1.12606e-06,9.98066e-07,1.17259e-05,2.35892
-0.204,-0.513,0.786,-0.204,-0.513004,0.786004,3.34395e-09,4.49592e-06,4.40851e-06,2.31821
-0.204,-0.513,0.586,-0.203999,-0.512994,0.585997,6.84646e-07,5.99217e-06,3.37433e-06,2.35555
-0.204,-0.513,0.386,-0.204,-0.512995,0.386001,4.0505e-08,4.59209e-06,1.4125e-06,2.84729
-0.204,-0.513,0.586,-0.204,-0.513006,0.58601,3.50441e-07,6.4329e-06,1.01399e-05,2.86546
-0.31947,-0.62847,0.47053,-0.319475,-0.628466,0.470534,5.03823e-06,4.08393e-06,4.10352e-06,2.36559
-0.204,-0.513,0.586,-0.203996,-0.513,0.58599,3.86457e-06,1.8744e-07,1.04687e-05,2.35918
-0.31947,-0.62847,0.70147,-0.319476,-0.628472,0.701471,5.51017e-06,2.19505e-06,1.27586e-06,2.33772
-0.204,-0.513,0.586,-0.203997,-0.512997,0.585991,2.85685e-06,2.5765e-06,9.27917e-06,2.3498
-0.31947,-0.39753,0.47053,-0.319473,-0.397532,0.470529,3.39613e-06,1.81541e-06,8.83655e-07,2.35106
-0.204,-0.513,0.586,-0.203998,-0.513002,0.586012,2.46626e-06,2.23711e-06,1.20916e-05,2.34705
-0.31947,-0.39753,0.70147,-0.319474,-0.397534,0.701478,3.77165e-06,4.06647e-06,7.65335e-06,2.48034
-0.204,-0.513,0.586,-0.203998,-0.512999,0.586003,1.7463e-06,1.36292e-06,2.75029e-06,2.45704
-0.0885299,-0.62847,0.47053,-0.0885325,-0.628471,0.470535,2.5808e-06,7.1649e-07,5.28627e-06,2.9397
-0.204,-0.513,0.586,-0.204003,-0.513005,0.586008,2.92878e-06,4.51332e-06,7.68933e-06,2.94889
-0.0885299,-0.62847,0.70147,-0.0885262,-0.628475,0.701482,3.77061e-06,4.47938e-06,1.15677e-05,2.33486
-0.204,-0.513,0.586,-0.204002,-0.512999,0.585986,2.12843e-06,9.62482e-07,1.42054e-05,2.34582
-0.0885299,-0.39753,0.47053,-0.0885278,-0.397531,0.470526,2.11649e-06,1.36278e-06,4.21508e-06,2.38549
-0.204,-0.513,0.586,-0.204004,-0.513005,0.586006,3.5804e-06,4.76668e-06,6.35235e-06,2.32851
-0.0885299,-0.39753,0.70147,-0.0885266,-0.397534,0.701474,3.32494e-06,3.96277e-06,4.10724e-06,2.51312
-0.204,-0.513,0.586,-0.204003,-0.512998,0.586007,3.27994e-06,1.62723e-06,6.54491e-06,2.51033
