desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.104,-0.513,0.586,-0.104,-0.512987,0.585997,4.01962e-07,1.29154e-05,3.36275e-06,1.36911
-0.204,-0.513,0.586,-0.204006,-0.512998,0.586004,5.83984e-06,1.90045e-06,4.06792e-06,1.38357
-0.304,-0.513,0.586,-0.304009,-0.512999,0.586,9.01645e-06,6.38345e-07,3.79023e-07,1.40544
-0.204,-0.513,0.586,-0.204,-0.512988,0.585995,4.30581e-07,1.17408e-05,4.97717e-06,1.40752
-0.204,-0.413,0.586,-0.204001,-0.412993,0.58599,8.81235e-07,6.63429e-06,1.00015e-05,1.53548
-0.204,-0.513,0.586,-0.203995,-0.513005,0.586,4.74924e-06,4.98251e-06,2.58398e-07,1.51997
-0.204,-0.613,0.586,-0.203996,-0.613008,0.585999,4.33021e-06,8.18504e-06,5.4295e-07,1.40154
-0.204,-0.513,0.586,-0.204001,-0.512994,0.585991,1.40941e-06,5.82727e-06,8.83028e-06,1.4147
-0.204,-0.513,0.686,-0.204,-0.512993,0.686016,4.97197e-07,7.13388e-06,1.58876e-05,1.4345
-0.204,-0.513,0.586,-0.203999,-0.512992,0.58599,1.08193e-06,7.99083e-06,9.87884e-06,1.4015
-0.204,-0.513,0.486,-0.203999,-0.512991,0.485994,6.00346e-07,9.15621e-06,6.28024e-06,1.49502
-0.204,-0.513,0.586,-0.203999,-0.512995,0.586017,6.03964e-07,4.56462e-06,1.6639e-05,1.46764
-0.261735,-0.570735,0.528265,-0.261742,-0.570733,0.528261,6.60966e-06,1.64542e-06,3.52131e-06,1.42098
-0.204,-0.513,0.586,-0.204002,-0.512993,0.58599,1.88914e-06,7.4038e-06,1.02266e-05,1.38608
-0.261735,-0.570735,0.643735,-0.261746,-0.570736,0.643742,1.05242e-05,7.13865e-07,6.62596e-06,1.36952
-0.204,-0.513,0.586,-0.204001,-0.51299,0.585997,8.69417e-07,1.01518e-05,2.88133e-06,1.41421
-0.261735,-0.455265,0.528265,-0.261734,-0.45526,0.528258,8.66319e-07,5.39874e-06,7.47268e-06,1.44875
-0.204,-0.513,0.586,-0.203992,-0.512995,0.586015,8.22157e-06,5.36492e-06,1.47931e-05,1.3656
-0.261735,-0.455265,0.643735,-0.261734,-0.455257,0.643752,1.50231e-06,8.22823e-06,1.71606e-05,1.48485
-0.204,-0.513,0.586,-0.203991,-0.512995,0.585986,9.11928e-06,4.55831e-06,1.44763e-05,1.4653
-0.146265,-0.570735,0.528265,-0.146256,-0.570737,0.528265,8.56042e-06,1.93225e-06,2.59459e-07,1.61566
-0.204,-0.513,0.586,-0.204002,-0.512995,0.586014,1.97052e-06,4.92972e-06,1.37192e-05,1.60522
-0.146265,-0.570735,0.643735,-0.146257,-0.570738,0.643742,8.37952e-06,2.68803e-06,7.43876e-06,1.38753
-0.204,-0.513,0.586,-0.204,-0.512996,0.585991,2.01933e-07,4.00064e-06,9.15486e-06,1.37571
-0.146265,-0.455265,0.528265,-0.146271,-0.455254,0.528261,5.82554e-06,1.09512e-05,3.94638e-06,1.38532
-0.204,-0.513,0.586,-0.204009,-0.513002,0.586009,8.54996e-06,2.03916e-06,8.61392e-06,1.37491
-0.146265,-0.455265,0.643735,-0.146263,-0.455262,0.643729,2.11706e-06,3.44663e-06,6.00934e-06,1.38555
-0.204,-0.513,0.586,-0.204009,-0.512998,0.585998,9.13746e-06,2.19154e-06,2.26597e-06,1.39483
