desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.00400051,-0.512993,0.585999,5.10941e-07,6.75583e-06,7.43448e-07,2.47763
-0.204,-0.513,0.586,-0.204003,-0.513003,0.586001,3.26567e-06,2.95238e-06,8.23223e-07,2.5156
-0.404,-0.513,0.586,-0.404007,-0.513004,0.586,6.82598e-06,3.83925e-06,3.67808e-07,2.47882
-0.204,-0.513,0.586,-0.203998,-0.512992,0.586,1.8861e-06,7.53463e-06,4.58441e-07,2.51617
-0.204,-0.313,0.586,-0.204001,-0.312997,0.585993,5.14228e-07,2.73933e-06,7.15143e-06,3.00942
-0.204,-0.513,0.586,-0.203997,-0.513006,0.586011,3.0435e-06,6.44048e-06,1.0728e-05,3.02435
-0.204,-0.713,0.586,-0.203996,-0.713001,0.586004,3.59682e-06,1.44888e-06,3.60546e-06,2.56397
-0.204,-0.513,0.586,-0.204002,-0.512996,0.585994,2.13255e-06,3.78732e-06,5.87239e-06,2.51284
-0.204,-0.513,0.786,-0.203999,-0.512998,0.786016,8.62537e-07,2.16868e-06,1.63432e-05,2.47802
-0.204,-0.513,0.586,-0.204,-0.512997,0.585987,8.19194e-08,2.82502e-06,1.33359e-05,2.47796
-0.204,-0.513,0.386,-0.204,-0.512994,0.38599,2.94645e-07,6.1877e-06,9.73732e-06,2.98879
-0.204,-0.513,0.586,-0.204,-0.513002,0.586018,4.58176e-08,1.72845e-06,1.83964e-05,2.95655
-0.31947,-0.62847,0.47053,-0.319478,-0.628471,0.470535,8.31783e-06,8.28441e-07,4.78157e-06,2.49523
-0.204,-0.513,0.586,-0.203996,-0.512998,0.585994,4.00919e-06,1.89179e-06,6.48769e-06,2.46558
-0.31947,-0.62847,0.70147,-0.319479,-0.628471,0.701476,8.81824e-06,1.38635e-06,5.61114e-06,2.49814
-0.204,-0.513,0.586,-0.203995,-0.512994,0.585998,4.86872e-06,6.28735e-06,2.2854e-06,2.48749
-0.31947,-0.39753,0.47053,-0.319471,-0.397525,0.470518,1.21211e-06,5.04314e-06,1.14964e-05,2.47607
-0.204,-0.513,0.586,-0.203994,-0.513,0.586017,5.88469e-06,4.4187e-07,1.67616e-05,2.47588
-0.31947,-0.39753,0.70147,-0.319473,-0.397528,0.701486,2.68538e-06,1.8492e-06,1.5997e-05,2.60602
-0.204,-0.513,0.586,-0.203995,-0.512997,0.58599,4.91891e-06,2.74059e-06,1.01482e-05,2.6055
-0.0885299,-0.62847,0.47053,-0.0885247,-0.628473,0.470532,5.23903e-06,2.90284e-06,1.84703e-06,3.04671
-0.204,-0.513,0.586,-0.204004,-0.513001,0.586009,3.76355e-06,8.27424e-07,9.3995e-06,3.05572
-0.0885299,-0.62847,0.70147,-0.0885237,-0.628475,0.70148,6.27966e-06,4.88544e-06,9.65482e-06,2.48643
-0.204,-0.513,0.586,-0.204004,-0.512998,0.585988,4.14102e-06,2.411e-06,1.1919e-05,2.47535
-0.0885299,-0.39753,0.47053,-0.0885318,-0.397526,0.470522,1.88158e-06,3.73752e-06,7.7697e-06,2.46944
-0.204,-0.513,0.586,-0.204006,-0.513003,0.586006,5.6801e-06,3.23532e-06,6.02541e-06,2.48789
-0.0885299,-0.39753,0.70147,-0.0885312,-0.397528,0.701476,1.26881e-06,1.75168e-06,6.20382e-06,2.60546
-0.204,-0.513,0.586,-0.204005,-0.513,0.586002,5.48878e-06,3.62006e-08,2.1786e-06,2.60549
