desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.193996,-0.512993,0.585993,3.5454e-06,7.04833e-06,7.17685e-06,0.247115
-0.204,-0.513,0.586,-0.204003,-0.513005,0.586009,3.32406e-06,4.89145e-06,9.4513e-06,0.261594
-0.214,-0.513,0.586,-0.214003,-0.513005,0.586009,3.46167e-06,4.98844e-06,9.33052e-06,0.227192
-0.204,-0.513,0.586,-0.203997,-0.512996,0.585993,2.76443e-06,3.87681e-06,7.00909e-06,0.246135
-0.204,-0.503,0.586,-0.204003,-0.502992,0.585989,2.7575e-06,7.73422e-06,1.06035e-05,0.245599
-0.204,-0.513,0.586,-0.203993,-0.513007,0.585999,6.67236e-06,6.70125e-06,1.45221e-06,0.247029
-0.204,-0.523,0.586,-0.203994,-0.523005,0.585997,6.45485e-06,5.46476e-06,3.32274e-06,0.244502
-0.204,-0.513,0.586,-0.204004,-0.512995,0.58599,3.84606e-06,5.40076e-06,1.04796e-05,0.233536
-0.204,-0.513,0.596,-0.203999,-0.512995,0.596002,1.01298e-06,4.55953e-06,1.64047e-06,0.246281
-0.204,-0.513,0.586,-0.204,-0.513003,0.585999,4.14628e-08,2.51157e-06,6.68151e-07,0.235758
-0.204,-0.513,0.576,-0.204,-0.513001,0.575995,1.88457e-07,1.33414e-06,4.62107e-06,0.236672
-0.204,-0.513,0.586,-0.203999,-0.512997,0.586001,5.25884e-07,3.21647e-06,5.31811e-07,0.236119
-0.209774,-0.518774,0.580226,-0.209777,-0.518776,0.580229,3.91694e-06,2.87693e-06,2.27873e-06,0.235797
-0.204,-0.513,0.586,-0.203996,-0.512997,0.585997,4.45314e-06,2.83458e-06,2.64883e-06,0.249476
-0.209774,-0.518774,0.591774,-0.209777,-0.518777,0.591776,3.18296e-06,3.5344e-06,2.30858e-06,0.245939
-0.204,-0.513,0.586,-0.203997,-0.512997,0.585996,2.83748e-06,3.27642e-06,3.87543e-06,0.246123
-0.209774,-0.507226,0.580226,-0.209777,-0.507228,0.580218,3.78504e-06,1.78168e-06,8.46886e-06,0.244951
-0.204,-0.513,0.586,-0.203995,-0.512998,0.586009,4.66399e-06,2.23479e-06,8.52814e-06,0.2481
-0.209774,-0.507226,0.591774,-0.209776,-0.507227,0.591788,2.80243e-06,6.38929e-07,1.49956e-05,0.243745
-0.204,-0.513,0.586,-0.203991,-0.512993,0.585991,8.72845e-06,7.29143e-06,8.94009e-06,0.265198
-0.198226,-0.518774,0.580226,-0.198218,-0.518766,0.580217,8.80397e-06,7.47702e-06,9.7733e-06,0.265791
-0.204,-0.513,0.586,-0.203996,-0.512992,0.58601,3.63981e-06,7.64941e-06,1.02619e-05,0.262856
-0.198226,-0.518774,0.591774,-0.198223,-0.518769,0.591778,3.42274e-06,4.58188e-06,4.71621e-06,0.225795
-0.204,-0.513,0.586,-0.204004,-0.513002,0.585991,4.17778e-06,1.53286e-06,9.33909e-06,0.2351
-0.198226,-0.507226,0.580226,-0.198224,-0.507222,0.580223,2.86945e-06,4.80925e-06,3.82171e-06,0.215028
-0.204,-0.513,0.586,-0.204002,-0.513001,0.585999,2.44137e-06,8.20885e-07,8.80614e-07,0.25207
-0.198226,-0.507226,0.591774,-0.198222,-0.50722,0.591766,4.81487e-06,6.88729e-06,7.56512e-06,0.24828
-0.204,-0.513,0.586,-0.204004,-0.513002,0.586003,3.6436e-06,1.96248e-06,3.07134e-06,0.253419
