desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.193997,-0.512992,0.585997,2.82763e-06,8.34449e-06,3.3306e-06,0.404053
-0.204,-0.513,0.586,-0.204007,-0.513001,0.586003,6.96194e-06,5.12046e-07,3.14439e-06,0.415271
-0.214,-0.513,0.586,-0.214007,-0.513,0.586002,6.51713e-06,1.61023e-07,2.1237e-06,0.361369
-0.204,-0.513,0.586,-0.203997,-0.512992,0.585997,2.7866e-06,8.05212e-06,3.28035e-06,0.390167
-0.204,-0.503,0.586,-0.204001,-0.502992,0.585992,1.33979e-06,8.00801e-06,7.77263e-06,0.392334
-0.204,-0.513,0.586,-0.203996,-0.513007,0.585999,3.5659e-06,7.31532e-06,5.52496e-07,0.365384
-0.204,-0.523,0.586,-0.203996,-0.523006,0.586006,4.07074e-06,5.82176e-06,6.26222e-06,0.385696
-0.204,-0.513,0.586,-0.204002,-0.512992,0.585992,1.80031e-06,7.86863e-06,7.8215e-06,0.386347
-0.204,-0.513,0.596,-0.203999,-0.512997,0.596017,5.63662e-07,3.21363e-06,1.7193e-05,0.391965
-0.204,-0.513,0.586,-0.204001,-0.512997,0.585989,8.33259e-07,3.26095e-06,1.10826e-05,0.394651
-0.204,-0.513,0.576,-0.204,-0.512997,0.575989,2.86794e-07,3.36312e-06,1.05977e-05,0.384737
-0.204,-0.513,0.586,-0.203999,-0.512996,0.586015,1.02626e-06,4.2372e-06,1.54219e-05,0.375662
-0.209774,-0.518774,0.580226,-0.20978,-0.518774,0.580225,6.3615e-06,2.9483e-07,1.37139e-06,0.384138
-0.204,-0.513,0.586,-0.203998,-0.512994,0.585996,1.90499e-06,6.34393e-06,4.1277e-06,0.370765
-0.209774,-0.518774,0.591774,-0.209783,-0.518775,0.591781,9.21961e-06,1.73328e-06,7.3056e-06,0.352669
-0.204,-0.513,0.586,-0.203997,-0.512992,0.585993,2.7079e-06,8.38243e-06,7.25982e-06,0.369561
-0.209774,-0.507226,0.580226,-0.209776,-0.507222,0.580217,2.40416e-06,3.99857e-06,9.35896e-06,0.423743
-0.204,-0.513,0.586,-0.203994,-0.512997,0.58601,6.02975e-06,3.1665e-06,1.03594e-05,0.381083
-0.209774,-0.507226,0.591774,-0.209775,-0.507222,0.59179,1.77506e-06,4.03483e-06,1.62796e-05,0.38662
-0.204,-0.513,0.586,-0.203994,-0.512998,0.585988,6.03057e-06,2.24954e-06,1.19227e-05,0.418056
-0.198226,-0.518774,0.580226,-0.19822,-0.518771,0.580215,6.79848e-06,2.01233e-06,1.16588e-05,0.385288
-0.204,-0.513,0.586,-0.204003,-0.512996,0.586016,2.76531e-06,3.51434e-06,1.61295e-05,0.38414
-0.198226,-0.518774,0.591774,-0.19822,-0.518771,0.591787,6.40863e-06,2.63266e-06,1.30626e-05,0.384249
-0.204,-0.513,0.586,-0.204002,-0.512997,0.58599,1.77618e-06,2.56258e-06,9.68481e-06,0.382979
-0.198226,-0.507226,0.580226,-0.198225,-0.507217,0.580218,1.18746e-06,9.12424e-06,8.22284e-06,0.386854
-0.204,-0.513,0.586,-0.204007,-0.513004,0.586008,7.28778e-06,3.79261e-06,7.94442e-06,0.388187
-0.198226,-0.507226,0.591774,-0.198225,-0.507221,0.591768,1.22956e-06,5.6137e-06,5.19101e-06,0.372151
-0.204,-0.513,0.586,-0.204007,-0.513001,0.585999,6.90279e-06,6.28109e-07,1.46165e-06,0.367223
