desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.104,-0.513,0.586,-0.103998,-0.512994,0.585999,1.85622e-06,5.69774e-06,1.17595e-06,1.30485
-0.204,-0.513,0.586,-0.204003,-0.513007,0.58601,3.18239e-06,6.89266e-06,1.02668e-05,1.25576
-0.304,-0.513,0.586,-0.304005,-0.513005,0.586003,4.61025e-06,4.74911e-06,3.34085e-06,1.25844
-0.204,-0.513,0.586,-0.203997,-0.512994,0.585994,2.9945e-06,5.6775e-06,5.91469e-06,1.2354
-0.204,-0.413,0.586,-0.204002,-0.412992,0.585993,2.47832e-06,7.68042e-06,6.92304e-06,1.3656
-0.204,-0.513,0.586,-0.203997,-0.513008,0.586008,3.14804e-06,8.04862e-06,7.86454e-06,1.37465
-0.204,-0.613,0.586,-0.203997,-0.613004,0.585998,2.519e-06,4.47289e-06,1.96954e-06,1.2555
-0.204,-0.513,0.586,-0.204003,-0.512994,0.585995,2.83702e-06,5.9994e-06,5.29519e-06,1.26678
-0.204,-0.513,0.686,-0.203998,-0.513001,0.68601,1.59408e-06,1.26573e-06,1.0018e-05,1.25433
-0.204,-0.513,0.586,-0.204001,-0.513,0.585986,6.76182e-07,4.73735e-07,1.39103e-05,1.25635
-0.204,-0.513,0.486,-0.204,-0.512996,0.485987,1.73991e-07,4.38027e-06,1.301e-05,1.32567
-0.204,-0.513,0.586,-0.204,-0.513001,0.586011,1.19317e-07,1.01102e-06,1.13948e-05,1.33557
-0.261735,-0.570735,0.528265,-0.261741,-0.570739,0.528266,5.7169e-06,3.86094e-06,1.29115e-06,1.23409
-0.204,-0.513,0.586,-0.203995,-0.512994,0.585994,4.55703e-06,5.76638e-06,5.99181e-06,1.26633
-0.261735,-0.570735,0.643735,-0.26174,-0.57074,0.643736,5.26641e-06,4.71043e-06,8.13511e-07,1.27073
-0.204,-0.513,0.586,-0.203997,-0.512994,0.585997,3.16405e-06,5.778e-06,3.25414e-06,1.27478
-0.261735,-0.455265,0.528265,-0.261736,-0.455263,0.528254,1.36518e-06,1.71544e-06,1.12996e-05,1.28634
-0.204,-0.513,0.586,-0.203997,-0.512999,0.586012,2.90356e-06,1.41794e-06,1.18368e-05,1.28262
-0.261735,-0.455265,0.643735,-0.261738,-0.455267,0.643746,2.63552e-06,1.58935e-06,1.08198e-05,1.41202
-0.204,-0.513,0.586,-0.203996,-0.512999,0.585991,3.6099e-06,5.82272e-07,8.64038e-06,1.42542
-0.146265,-0.570735,0.528265,-0.146258,-0.570742,0.52827,6.97487e-06,7.26259e-06,5.35889e-06,1.54825
-0.204,-0.513,0.586,-0.204003,-0.513004,0.586013,3.2101e-06,3.78544e-06,1.31483e-05,1.54669
-0.146265,-0.570735,0.643735,-0.146261,-0.570739,0.643736,3.56712e-06,4.12096e-06,5.25662e-07,1.29317
-0.204,-0.513,0.586,-0.204003,-0.513,0.585987,2.91792e-06,2.92487e-07,1.27941e-05,1.27108
-0.146265,-0.455265,0.528265,-0.146262,-0.455261,0.528264,2.68869e-06,4.37659e-06,5.54514e-07,1.2563
-0.204,-0.513,0.586,-0.204003,-0.513005,0.586007,3.46951e-06,4.54116e-06,7.04215e-06,1.25422
-0.146265,-0.455265,0.643735,-0.146264,-0.455261,0.64373,1.40255e-06,4.07709e-06,5.4563e-06,1.25694
-0.204,-0.513,0.586,-0.204004,-0.513006,0.586011,4.00341e-06,6.10614e-06,1.11059e-05,1.26705
