desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.193997,-0.512994,0.585998,2.65045e-06,5.7885e-06,2.16606e-06,0.255854
-0.204,-0.513,0.586,-0.204002,-0.513003,0.586007,2.0142e-06,2.99463e-06,7.25627e-06,0.249254
-0.214,-0.513,0.586,-0.214004,-0.513003,0.586008,4.18885e-06,2.73443e-06,7.5132e-06,0.233998
-0.204,-0.513,0.586,-0.203998,-0.512995,0.585993,1.91516e-06,4.51988e-06,6.54675e-06,0.272465
-0.204,-0.503,0.586,-0.204003,-0.502994,0.585997,2.89385e-06,5.8241e-06,2.88122e-06,0.271335
-0.204,-0.513,0.586,-0.203996,-0.513007,0.586004,3.76785e-06,6.99991e-06,4.16395e-06,0.26355
-0.204,-0.523,0.586,-0.203995,-0.523007,0.586004,5.32999e-06,7.23956e-06,4.47425e-06,0.243257
-0.204,-0.513,0.586,-0.204003,-0.512995,0.585995,2.53849e-06,5.46565e-06,4.83019e-06,0.240352
-0.204,-0.513,0.596,-0.203999,-0.512999,0.596008,1.42835e-06,1.3543e-06,8.05133e-06,0.247794
-0.204,-0.513,0.586,-0.203999,-0.512999,0.585994,9.71817e-07,6.42535e-07,6.37184e-06,0.261811
-0.204,-0.513,0.576,-0.204,-0.513,0.575995,3.5753e-08,3.78897e-07,4.84534e-06,0.29118
-0.204,-0.513,0.586,-0.204,-0.512998,0.586009,1.25438e-07,1.50791e-06,8.72228e-06,0.246708
-0.209774,-0.518774,0.580226,-0.209777,-0.518777,0.58023,3.79106e-06,3.12634e-06,3.599e-06,0.234057
-0.204,-0.513,0.586,-0.203998,-0.512997,0.585999,1.82267e-06,2.81948e-06,8.75805e-07,0.267708
-0.209774,-0.518774,0.591774,-0.209777,-0.518774,0.591776,3.79892e-06,7.62299e-07,2.86373e-06,0.266985
-0.204,-0.513,0.586,-0.203996,-0.512999,0.586006,3.57387e-06,7.87575e-07,6.00823e-06,0.25427
-0.209774,-0.507226,0.580226,-0.209776,-0.507227,0.580217,2.25204e-06,5.71956e-07,9.79737e-06,0.250561
-0.204,-0.513,0.586,-0.203997,-0.512997,0.58601,3.48394e-06,2.75136e-06,9.76154e-06,0.280827
-0.209774,-0.507226,0.591774,-0.209777,-0.507224,0.591786,3.26904e-06,2.22878e-06,1.27006e-05,0.256899
-0.204,-0.513,0.586,-0.203996,-0.513,0.585991,3.93174e-06,3.76573e-07,8.8405e-06,0.26712
-0.198226,-0.518774,0.580226,-0.198223,-0.518773,0.580216,3.86888e-06,6.24604e-07,1.00602e-05,0.232584
-0.204,-0.513,0.586,-0.204004,-0.512999,0.586006,3.6378e-06,9.6418e-07,6.23144e-06,0.257751
-0.198226,-0.518774,0.591774,-0.198223,-0.518772,0.591783,3.96333e-06,1.19703e-06,9.39837e-06,0.24832
-0.204,-0.513,0.586,-0.204002,-0.513003,0.585992,2.0869e-06,2.76762e-06,8.23403e-06,0.23928
-0.198226,-0.507226,0.580226,-0.198224,-0.507226,0.580234,2.24847e-06,4.84398e-07,7.52834e-06,0.253511
-0.204,-0.513,0.586,-0.204004,-0.512999,0.585998,4.20849e-06,8.32705e-07,1.54559e-06,0.241418
-0.198226,-0.507226,0.591774,-0.198224,-0.507222,0.591773,2.97121e-06,4.45159e-06,2.50623e-07,0.248837
-0.204,-0.513,0.586,-0.204004,-0.513003,0.586004,3.79574e-06,3.24451e-06,3.73897e-06,0.246376
