desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.193998,-0.512993,0.585994,2.21218e-06,7.04383e-06,6.29487e-06,0.249305
-0.204,-0.513,0.586,-0.204002,-0.513004,0.586009,2.40603e-06,3.9338e-06,8.81e-06,0.234847
-0.214,-0.513,0.586,-0.214003,-0.513006,0.586011,3.26469e-06,6.2452e-06,1.13415e-05,0.227388
-0.204,-0.513,0.586,-0.203998,-0.512995,0.585992,2.1988e-06,5.14241e-06,7.8741e-06,0.235899
-0.204,-0.503,0.586,-0.204003,-0.502992,0.585993,2.99952e-06,8.30421e-06,7.09766e-06,0.223895
-0.204,-0.513,0.586,-0.203997,-0.513006,0.586003,2.90628e-06,6.12069e-06,3.39947e-06,0.214794
-0.204,-0.523,0.586,-0.203996,-0.523007,0.586005,3.7046e-06,6.99561e-06,5.15786e-06,0.236262
-0.204,-0.513,0.586,-0.204003,-0.512992,0.585993,2.92979e-06,7.87938e-06,7.43942e-06,0.208741
-0.204,-0.513,0.596,-0.203998,-0.512997,0.596011,1.71735e-06,2.72452e-06,1.10456e-05,0.23646
-0.204,-0.513,0.586,-0.204,-0.513,0.585995,3.97713e-08,3.04586e-07,5.46277e-06,0.229631
-0.204,-0.513,0.576,-0.204,-0.513,0.575994,4.79845e-07,3.65209e-07,6.08716e-06,0.203976
-0.204,-0.513,0.586,-0.204,-0.512999,0.58601,1.33386e-07,1.30042e-06,1.01174e-05,0.215956
-0.209774,-0.518774,0.580226,-0.209777,-0.518776,0.580229,3.91652e-06,2.89335e-06,2.32165e-06,0.235062
-0.204,-0.513,0.586,-0.203998,-0.512997,0.585998,1.98103e-06,3.45084e-06,1.7161e-06,0.21731
-0.209774,-0.518774,0.591774,-0.209778,-0.518775,0.591776,4.39684e-06,1.1707e-06,2.48602e-06,0.217887
-0.204,-0.513,0.586,-0.203997,-0.512999,0.586003,3.21444e-06,5.80265e-07,3.36721e-06,0.229607
-0.209774,-0.507226,0.580226,-0.209776,-0.507228,0.580217,2.83087e-06,1.32604e-06,9.91329e-06,0.234687
-0.204,-0.513,0.586,-0.203997,-0.512997,0.58601,2.9084e-06,2.50132e-06,1.04861e-05,0.215523
-0.209774,-0.507226,0.591774,-0.209777,-0.507224,0.591786,3.52169e-06,2.5778e-06,1.21538e-05,0.24651
-0.204,-0.513,0.586,-0.203995,-0.513001,0.585993,4.75111e-06,7.08732e-07,7.3212e-06,0.243841
-0.198226,-0.518774,0.580226,-0.198223,-0.518774,0.580218,3.69381e-06,1.1466e-07,8.99628e-06,0.243658
-0.204,-0.513,0.586,-0.204004,-0.512999,0.586006,4.051e-06,1.03508e-06,6.27437e-06,0.223729
-0.198226,-0.518774,0.591774,-0.198223,-0.518773,0.591784,3.68366e-06,7.9912e-07,1.00581e-05,0.225277
-0.204,-0.513,0.586,-0.204003,-0.513002,0.585991,3.21668e-06,1.72759e-06,8.75254e-06,0.236813
-0.198226,-0.507226,0.580226,-0.198224,-0.507225,0.580232,2.62362e-06,1.21005e-06,5.81153e-06,0.227011
-0.204,-0.513,0.586,-0.204004,-0.513,0.586001,4.11707e-06,2.04165e-09,1.34806e-06,0.235121
-0.198226,-0.507226,0.591774,-0.198224,-0.507222,0.591772,2.56745e-06,4.64395e-06,1.03886e-06,0.23446
-0.204,-0.513,0.586,-0.204004,-0.513004,0.586004,4.2533e-06,3.56035e-06,4.06589e-06,0.2276
