desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.104,-0.513,0.586,-0.103999,-0.512995,0.585997,9.33827e-07,5.13329e-06,2.50763e-06,1.49392
-0.204,-0.513,0.586,-0.204002,-0.513006,0.586006,1.82544e-06,5.52738e-06,5.57967e-06,1.22778
-0.304,-0.513,0.586,-0.304004,-0.513005,0.586,4.15013e-06,4.64687e-06,4.57962e-07,1.23041
-0.204,-0.513,0.586,-0.203998,-0.512996,0.585994,1.86461e-06,4.02622e-06,5.82112e-06,1.24536
-0.204,-0.413,0.586,-0.204002,-0.412992,0.585993,2.21734e-06,8.12369e-06,7.42681e-06,1.35658
-0.204,-0.513,0.586,-0.203997,-0.513001,0.586011,2.70394e-06,1.4432e-06,1.05877e-05,1.3554
-0.204,-0.613,0.586,-0.204,-0.612999,0.585999,2.62819e-07,5.26053e-07,1.31732e-06,1.24651
-0.204,-0.513,0.586,-0.204003,-0.512996,0.585994,2.78179e-06,4.22975e-06,5.82398e-06,1.24668
-0.204,-0.513,0.686,-0.203998,-0.513004,0.68601,1.59388e-06,3.6481e-06,9.71103e-06,1.24756
-0.204,-0.513,0.586,-0.204,-0.512998,0.585986,1.91359e-07,1.72639e-06,1.37568e-05,1.23501
-0.204,-0.513,0.486,-0.204,-0.512996,0.485988,1.10981e-07,4.35525e-06,1.16616e-05,1.31602
-0.204,-0.513,0.586,-0.204,-0.513005,0.586007,5.06623e-08,4.91999e-06,6.55655e-06,1.32797
-0.261735,-0.570735,0.528265,-0.261738,-0.570733,0.528268,2.53657e-06,1.9523e-06,3.31895e-06,1.26623
-0.204,-0.513,0.586,-0.203997,-0.512999,0.58599,3.35233e-06,9.9598e-07,9.95389e-06,1.2705
-0.261735,-0.570735,0.643735,-0.26174,-0.570737,0.643735,5.29835e-06,2.11963e-06,1.55256e-07,1.24496
-0.204,-0.513,0.586,-0.203997,-0.512996,0.585995,2.92311e-06,3.72075e-06,5.458e-06,1.26028
-0.261735,-0.455265,0.528265,-0.261737,-0.455263,0.528253,1.90077e-06,2.35231e-06,1.20108e-05,1.27172
-0.204,-0.513,0.586,-0.203997,-0.513001,0.58601,2.70364e-06,1.44798e-06,1.01544e-05,1.27729
-0.261735,-0.455265,0.643735,-0.261739,-0.45527,0.643744,3.7659e-06,5.05058e-06,9.19168e-06,1.3983
-0.204,-0.513,0.586,-0.203997,-0.513002,0.585993,3.14175e-06,1.81278e-06,7.01944e-06,1.37175
-0.146265,-0.570735,0.528265,-0.146262,-0.570741,0.528269,3.46269e-06,6.41785e-06,4.05483e-06,1.52097
-0.204,-0.513,0.586,-0.204003,-0.513006,0.58601,3.101e-06,6.34901e-06,1.03537e-05,1.55152
-0.146265,-0.570735,0.643735,-0.146263,-0.570739,0.643738,2.28946e-06,3.52917e-06,3.1471e-06,1.25426
-0.204,-0.513,0.586,-0.204003,-0.512999,0.585988,2.56805e-06,6.11649e-07,1.2398e-05,1.29662
-0.146265,-0.455265,0.528265,-0.146263,-0.45526,0.52826,2.10779e-06,5.09466e-06,5.44494e-06,1.28084
-0.204,-0.513,0.586,-0.204004,-0.513004,0.586008,3.74207e-06,4.3864e-06,8.23859e-06,1.2651
-0.146265,-0.455265,0.643735,-0.146263,-0.455266,0.643725,2.10572e-06,9.98121e-07,1.04477e-05,1.29122
-0.204,-0.513,0.586,-0.204002,-0.513001,0.58601,2.48795e-06,7.97746e-07,1.01435e-05,1.26585
