desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.00399921,-0.513001,0.586004,7.93826e-07,9.18879e-07,3.64523e-06,2.35856
-0.204,-0.513,0.586,-0.204001,-0.513007,0.586013,9.46394e-07,7.27696e-06,1.28594e-05,2.34834
-0.404,-0.513,0.586,-0.404003,-0.513003,0.585998,3.01362e-06,2.63609e-06,1.858e-06,2.34709
-0.204,-0.513,0.586,-0.203997,-0.512998,0.585991,2.66752e-06,2.20343e-06,9.38821e-06,2.33474
-0.204,-0.313,0.586,-0.204003,-0.312997,0.585993,2.98514e-06,2.6375e-06,6.55465e-06,2.85737
-0.204,-0.513,0.586,-0.204002,-0.513004,0.586016,1.66005e-06,3.7749e-06,1.58598e-05,2.86553
-0.204,-0.713,0.586,-0.203999,-0.712997,0.586002,8.79192e-07,3.26971e-06,1.81682e-06,2.35535
-0.204,-0.513,0.586,-0.204001,-0.512999,0.585989,1.10146e-06,1.49175e-06,1.10346e-05,2.36596
-0.204,-0.513,0.786,-0.204,-0.513004,0.786005,3.32251e-07,4.29844e-06,5.19388e-06,2.3588
-0.204,-0.513,0.586,-0.204,-0.512995,0.585995,4.21125e-08,5.19961e-06,4.96275e-06,2.34669
-0.204,-0.513,0.386,-0.204,-0.512996,0.385999,1.35713e-07,3.75382e-06,6.27153e-07,2.84854
-0.204,-0.513,0.586,-0.204,-0.513005,0.586009,3.06996e-07,5.35505e-06,9.39211e-06,2.86053
-0.31947,-0.62847,0.47053,-0.319473,-0.628467,0.470533,3.20507e-06,3.31148e-06,2.74159e-06,2.37245
-0.204,-0.513,0.586,-0.203997,-0.513,0.58599,2.75932e-06,1.34097e-07,9.93063e-06,2.35556
-0.31947,-0.62847,0.70147,-0.319475,-0.628473,0.701478,4.81384e-06,3.24478e-06,8.10447e-06,2.32933
-0.204,-0.513,0.586,-0.203996,-0.512998,0.585994,3.78547e-06,2.44169e-06,6.06962e-06,2.3405
-0.31947,-0.39753,0.47053,-0.319474,-0.397531,0.470528,3.73302e-06,1.44379e-06,2.17902e-06,2.34666
-0.204,-0.513,0.586,-0.203997,-0.513004,0.586011,3.4128e-06,3.68323e-06,1.14485e-05,2.35289
-0.31947,-0.39753,0.70147,-0.319475,-0.397534,0.701476,4.45431e-06,4.13612e-06,5.54074e-06,2.44969
-0.204,-0.513,0.586,-0.204,-0.512997,0.586003,3.17829e-07,3.34749e-06,3.06244e-06,2.45751
-0.0885299,-0.62847,0.47053,-0.0885322,-0.628471,0.47054,2.21851e-06,4.94245e-07,1.03003e-05,2.92919
-0.204,-0.513,0.586,-0.204003,-0.513003,0.586007,3.27361e-06,3.08964e-06,6.55801e-06,2.92513
-0.0885299,-0.62847,0.70147,-0.0885278,-0.628474,0.701476,2.11681e-06,3.5097e-06,5.46776e-06,2.34953
-0.204,-0.513,0.586,-0.204003,-0.512999,0.585983,2.84021e-06,1.04922e-06,1.65457e-05,2.33696
-0.0885299,-0.39753,0.47053,-0.0885289,-0.397528,0.470522,1.02507e-06,1.93117e-06,8.27934e-06,2.36209
-0.204,-0.513,0.586,-0.204003,-0.513006,0.586009,2.74196e-06,5.528e-06,9.19466e-06,2.35057
-0.0885299,-0.39753,0.70147,-0.0885278,-0.397531,0.701475,2.09673e-06,8.61589e-07,4.99891e-06,2.50942
-0.204,-0.513,0.586,-0.204003,-0.513,0.586008,2.57948e-06,6.53926e-10,8.39784e-06,2.48281
