desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.204,-0.513,0.586,-0.204002,-0.512997,0.586006,2.49516e-06,2.97317e-06,6.25533e-06,2.48837
-0.204,-0.913,0.586,-0.203996,-0.912999,0.586008,4.06642e-06,1.20231e-06,8.05777e-06,4.55691
-0.604,-1.013,0.586,-0.603995,-1.013,0.585997,5.10664e-06,4.43112e-06,3.10765e-06,4.6953
-0.204,-0.913,0.586,-0.204006,-0.912992,0.585997,6.33713e-06,8.47421e-06,3.31887e-06,4.72636
0.196,-1.013,0.586,0.195999,-1.013,0.585999,1.44881e-06,7.27665e-07,1.45818e-06,4.70504
-0.204,-0.513,0.286,-0.204,-0.512993,0.285998,3.79158e-07,7.10225e-06,2.03332e-06,7.97748
-0.204,-0.513,0.586,-0.203997,-0.513002,0.585995,2.89159e-06,2.48987e-06,5.43977e-06,7.00738
-0.204,-0.513,0.386,-0.204,-0.512995,0.386,3.28364e-07,4.75201e-06,1.89515e-07,2.35422
-0.204,-1.013,0.586,-0.203994,-1.01301,0.585994,6.2052e-06,5.8901e-06,5.8596e-06,6.18728
-0.204,-0.513,0.586,-0.204002,-0.513003,0.585995,2.01226e-06,2.52032e-06,4.99565e-06,5.9149
