timestamp,vx,vy,vz,vmag
2.831e-06,-1.16242e-06,-1.08294e-07,5.47116e-07,1.2893e-06
0.0407648,3.37397e-07,8.74353e-07,-2.92985e-06,3.07609e-06
0.101579,-0.00160601,0.00172078,-0.002027,0.0031063
0.152242,-0.00825641,0.00823674,-0.00808226,0.0141893
0.212985,-0.0170008,0.016931,-0.016667,0.0292143
0.273754,-0.0248571,0.0247356,-0.0247931,0.0429467
0.334575,-0.0229901,0.0228399,-0.0229359,0.0397022
0.39529,-0.0177281,0.0176487,-0.0178315,0.0307201
0.456106,-0.00362455,0.00355825,-0.00329873,0.00605641
timestamp,vx,vy,vz,vmag
0.000207962,1.4216e-06,-4.80836e-07,1.44329e-13,1.50072e-06
0.0410512,2.53294e-05,-1.66993e-05,1.39875e-05,3.3408e-05
0.0920629,0.00754114,-0.00742986,0.00757908,0.0130198
0.15338,0.00479522,-0.00490256,0.00485709,0.00840361
0.21413,0.0209371,-0.021126,0.0209204,0.0363639
0.275221,0.0237544,-0.023829,0.0237673,0.0411944
0.335979,0.0228309,-0.022911,0.0228554,0.0396047
0.396908,0.0145753,-0.0144777,0.0145007,0.0251459
0.457739,0.00170609,-0.00174081,0.00172667,0.00298707
timestamp,vx,vy,vz,vmag
2.337e-06,-4.7378e-08,-1.10338e-06,1.07618e-06,1.54203e-06
0.0406213,-2.64699e-05,2.40585e-05,2.30409e-05,4.25482e-05
0.091314,-0.00532303,0.00530564,0.00538516,0.00924578
0.152048,-0.00702237,0.0070259,0.00743909,0.0124104
0.212923,-0.0206442,0.020562,0.0202846,0.0355028
0.273919,-0.0241977,0.0241851,0.02407,0.0418307
0.334685,-0.022905,0.0227409,0.022744,0.0394851
0.395474,-0.0141951,0.0141965,0.0137665,0.0243425
0.456369,-0.00215834,0.00215682,0.00236403,0.00385991
timestamp,vx,vy,vz,vmag
2.629e-06,1.17359e-06,3.91467e-07,-2.93536e-06,3.18541e-06
0.0311731,1.12555e-06,-4.65503e-07,1.11022e-14,1.21801e-06
0.091958,0.00334834,-0.00331809,-0.00320064,0.00569782
0.152756,0.00921066,-0.00917735,-0.00969822,0.0162208
0.213646,0.0141725,-0.0142833,-0.0139873,0.0245054
0.274439,0.0247702,-0.0248555,-0.0247727,0.042954
0.335225,0.0229453,-0.0230896,-0.0229528,0.0398303
0.39605,0.0184952,-0.0184858,-0.0181034,0.0318046
0.456857,0.0032222,-0.00320665,-0.00339955,0.00567645
timestamp,vx,vy,vz,vmag
3.003e-06,3.25993e-08,7.59196e-07,2.10129e-06,2.23447e-06
0.0305403,-8.96636e-07,-8.90814e-07,4.39468e-06,4.57282e-06
0.0913866,0.00342354,-0.00345921,-0.0033093,0.00588543
0.152119,0.00663713,-0.00663774,-0.00667232,0.0115165
0.212936,0.0166749,-0.0167379,-0.0169957,0.0291044
0.273696,0.0251997,-0.0252394,-0.0251247,0.0436269
0.334531,0.022538,-0.0226095,-0.0224203,0.0390105
0.395312,0.0178474,-0.0178509,-0.0174159,0.0306676
0.456344,0.00370981,-0.00370927,-0.00388709,0.00652923
timestamp,vx,vy,vz,vmag
2.332e-06,-1.17895e-08,-3.74495e-07,2.39541e-06,2.42453e-06
0.0305011,1.19866e-08,3.80757e-07,3.74845e-06,3.76775e-06
0.091478,-0.00156203,0.00159037,0.00150035,0.00268706
0.152415,-0.00826569,0.00826781,0.00824743,0.0143073
0.213182,-0.0231508,0.0229378,0.0232708,0.0400453
0.273964,-0.0134344,0.013403,0.0134804,0.0232775
0.334851,-0.0241947,0.024151,0.0240156,0.041778
0.39582,-0.019818,0.0199099,0.0194749,0.0341823
0.446557,-0.00569371,0.00565117,0.00577982,0.00988739
timestamp,vx,vy,vz,vmag
3.145e-06,3.47453e-06,-2.78451e-08,-4.39605e-06,5.60343e-06
0.0409347,4.04581e-05,-2.86471e-05,2.54471e-05,5.57231e-05
0.101758,0.00533163,-0.00525753,0.00548673,0.0092829
0.162624,0.0105571,-0.0106852,0.0102709,0.0181966
0.223414,0.0169276,-0.0170214,0.017052,0.0294456
0.284173,0.0245775,-0.0245667,0.0245074,0.0425228
0.34511,0.0224758,-0.0225245,0.0226425,0.0390538
0.395773,0.0143149,-0.0141907,0.0141761,0.0246426
0.456614,0.00202291,-0.00210495,0.00198482,0.00353023
timestamp,vx,vy,vz,vmag
7.547e-06,2.05167e-06,-4.68709e-07,1.77636e-13,2.10452e-06
0.0410756,-1.15125e-06,4.39886e-07,0,1.23243e-06
0.102246,-0.00319205,0.00304577,-0.00309136,0.00538724
0.163078,-0.00914562,0.00929797,-0.00931685,0.0160281
0.223889,-0.0206438,0.0205715,-0.0206022,0.0356904
0.284654,-0.019708,0.0196935,-0.0196713,0.0341057
0.346125,-0.0228428,0.022786,-0.0228317,0.0395257
0.397298,-0.0172721,0.0172672,-0.0173542,0.0299608
0.458069,-0.0035179,0.00349235,-0.00328699,0.00594781
timestamp,vx,vy,vz,vmag
2.99e-06,3.70095e-06,-1.36601e-06,1.11022e-13,3.945e-06
0.0408573,1.98551e-06,-8.96129e-07,-1.55431e-13,2.17837e-06
0.10173,0.00324046,0.00335648,-0.0033539,0.00574588
0.16245,0.00910263,0.00912202,-0.00914443,0.0158016
0.223855,0.0140842,0.0138918,-0.0137219,0.0240756
0.274744,0.0252856,0.0252129,-0.0253825,0.0438101
0.335472,0.0226956,0.0224401,-0.0226315,0.0391259
0.39636,0.018056,0.0182514,-0.0180028,0.0313566
0.457198,0.00388829,0.00370122,-0.00356808,0.00644585
timestamp,vx,vy,vz,vmag
0.0407649,-3.48181e-05,-1.97452e-05,-1.10903e-05,4.15351e-05
0.101679,-0.00530832,-0.00527508,0.0050957,0.00905377
0.152424,-0.0108153,-0.0107888,0.0107077,0.0186554
0.213188,-0.0253697,-0.0255186,0.0259141,0.0443437
0.274397,-0.0173096,-0.0173597,0.0174253,0.030077
0.335198,-0.0226064,-0.0226981,0.0225087,0.0391522
0.396077,-0.0128858,-0.013037,0.012908,0.0224193
0.458984,-0.00174565,-0.00160627,0.00171693,0.00292835
timestamp,vx,vy,vz,vmag
3.974e-06,3.39188e-06,-1.86209e-06,4.92195e-07,3.90058e-06
0.0407899,1.46881e-06,2.563e-07,2.13803e-06,2.60658e-06
0.0914862,0.00328917,0.00331695,0.00310368,0.00560835
0.152596,0.00927529,0.0093323,0.00954762,0.0162567
0.213363,0.0205215,0.0203211,0.0203314,0.0353192
0.27431,0.018617,0.0185607,0.0186149,0.0322119
0.335104,0.0226915,0.0225688,0.0226815,0.0392263
0.396132,0.0180028,0.0181472,0.0180685,0.0313032
0.456966,0.00391292,0.00376575,0.00381322,0.00663569
timestamp,vx,vy,vz,vmag
2.686e-06,-1.02319e-06,1.76147e-06,1.61901e-06,2.60209e-06
0.0320541,-4.832e-08,-1.5009e-06,-1.80709e-06,2.34959e-06
0.0835839,-0.00159402,-0.00173144,-0.00145868,0.00276885
0.144301,-0.00840257,-0.00843119,-0.00825679,0.0144866
0.205219,-0.0184157,-0.018361,-0.0184962,0.0319119
0.266039,-0.0186475,-0.0187319,-0.0189256,0.0325083
0.326923,-0.0230658,-0.0230207,-0.0229003,0.0398297
0.38769,-0.0198334,-0.0199499,-0.0199808,0.034505
0.448451,-0.005875,-0.0057963,-0.00604593,0.0102306
