timestamp,vx,vy,vz,vmag
2.255e-06,8.25766e-08,1.92242e-06,1.22415e-06,2.28058e-06
0.0310112,1.07933e-06,-1.85387e-06,-1.73684e-06,2.76014e-06
0.0918357,0.00532836,-1.06706e-05,-0.00015921,0.00533075
0.15315,0.0160795,0.000124717,7.19699e-06,0.01608
0.214324,0.0243123,4.15537e-05,-1.1911e-05,0.0243123
0.265058,0.0452253,-0.000218757,0.000166751,0.0452262
0.325947,0.0649037,-8.28109e-05,3.70741e-05,0.0649038
0.386821,0.0836952,-0.000466882,-1.17474e-05,0.0836965
0.447755,0.0698181,-7.55766e-05,0.000170725,0.0698184
0.508558,0.0935474,-0.000351487,9.21832e-05,0.0935481
0.569298,0.0948326,-0.000436524,-0.000140939,0.0948337
0.630073,0.0935268,-0.000249248,8.21871e-05,0.0935271
0.691111,0.0936709,-0.000191938,0.000160415,0.0936712
0.751879,0.0948347,-0.000575292,-4.81012e-06,0.0948365
0.81277,0.0709591,-3.84619e-05,-5.04979e-05,0.0709592
0.873601,0.09322,-0.000274073,0.000144098,0.0932205
0.924436,0.0950355,-0.000177292,3.04936e-05,0.0950357
0.985277,0.0934318,-0.000657997,-0.000154622,0.0934342
1.04597,0.0949201,-0.000262568,3.55885e-05,0.0949204
1.10673,0.0933417,-0.000371602,0.00017856,0.0933426
1.1676,0.0927956,-0.000225103,2.63057e-05,0.0927959
1.22852,0.0659676,-0.00019062,-6.36891e-06,0.0659679
1.28948,0.0690268,-0.000310924,6.5999e-05,0.0690275
1.35035,0.056565,-0.00017534,0.000123621,0.0565654
1.41115,0.0364544,3.80735e-05,-0.000152721,0.0364547
1.47188,0.0235426,-9.63305e-05,9.0492e-05,0.023543
1.53311,0.00318519,0.00010131,-5.04684e-05,0.0031872
timestamp,vx,vy,vz,vmag
4.282e-06,1.49276e-07,-9.57242e-07,1.99443e-06,2.21728e-06
0.0405918,1.96988e-07,-1.26319e-06,4.39613e-06,4.57826e-06
0.101524,-0.00269461,0.000213776,-0.000135545,0.00270648
0.16237,-0.0145064,-2.16403e-05,-6.08519e-05,0.0145065
0.223141,-0.0285618,-0.000331976,0.000179817,0.0285643
0.283919,-0.0459589,-4.89987e-05,0.000159932,0.0459592
0.345691,-0.0639644,-0.000287644,3.98263e-05,0.063965
0.406502,-0.0761908,-0.000119574,-5.4607e-05,0.0761909
0.4572,-0.0932507,-0.000467242,-3.18972e-05,0.0932518
0.517953,-0.0708368,-0.000208371,-7.05835e-05,0.0708372
0.578731,-0.0936023,-0.00031029,6.64965e-05,0.0936029
0.639585,-0.0949559,-0.000201249,0.000169042,0.0949562
0.700554,-0.093172,-0.000294302,-5.24165e-05,0.0931725
0.761526,-0.0946959,-0.000598029,-0.000133791,0.0946979
0.822464,-0.0751565,-4.57582e-05,2.62159e-05,0.0751565
0.883246,-0.0948044,-0.000341605,0.000204915,0.0948053
0.94399,-0.0931929,-0.000136262,-0.000122235,0.0931931
1.00475,-0.0946085,-0.000655441,-4.40035e-06,0.0946108
1.06555,-0.09318,5.62242e-06,0.000178524,0.0931801
1.12628,-0.0946621,-0.000352278,0.000101466,0.0946628
1.18721,-0.0684356,-4.20983e-05,-0.000179665,0.0684359
1.23787,-0.0884452,-0.000395881,6.09256e-05,0.0884462
1.2994,-0.0694881,-4.78935e-05,0.000139006,0.0694882
1.36054,-0.0567514,-0.000121113,-3.7732e-05,0.0567516
1.42133,-0.0355738,-0.000215445,0.000105071,0.0355746
1.48213,-0.0246854,0.000218531,-0.00038279,0.0246893
1.54287,-0.00366472,-9.98737e-05,0.000125057,0.00366821
timestamp,vx,vy,vz,vmag
3.295e-06,1.50665e-06,1.39645e-06,-4.88526e-06,5.29961e-06
0.0408657,2.32474e-06,-4.84862e-08,2.27496e-06,3.25303e-06
0.0921045,-0.00562539,-4.74061e-05,5.96973e-05,0.00562591
0.152849,-0.0161818,-9.99633e-05,8.40729e-05,0.0161823
0.213609,-0.0267037,-0.000117737,7.42541e-05,0.0267041
0.274358,-0.0450214,5.48786e-05,-8.12182e-05,0.0450215
0.336143,-0.0671225,-0.000279028,2.52337e-05,0.0671231
0.396943,-0.0802253,-0.00028005,-6.23246e-05,0.0802258
0.457799,-0.0905598,-0.000309111,-6.2681e-05,0.0905604
0.518687,-0.0708604,-3.82871e-07,0.00026744,0.0708609
0.579435,-0.093365,-0.000231765,-0.000192684,0.0933655
0.640236,-0.0948292,-0.000237877,9.69835e-05,0.0948296
0.701197,-0.0932582,3.62591e-05,5.42404e-05,0.0932583
0.751815,-0.0944533,-0.000793446,-5.08657e-05,0.0944566
0.812647,-0.0930985,-5.18517e-05,0.000280704,0.093099
0.873482,-0.0705489,-0.000437026,-0.00010631,0.0705503
0.934274,-0.0946573,-0.000224067,-4.01614e-05,0.0946576
0.995009,-0.0931119,-0.000411898,0.000426598,0.0931138
1.05585,-0.0946692,-0.000303028,-0.000325137,0.0946702
1.11679,-0.0929724,-0.000263934,0.000244191,0.0929731
1.17762,-0.0698507,-0.000136317,-8.42915e-05,0.0698509
1.23861,-0.0913612,-0.000262881,0.000169175,0.0913618
1.29943,-0.0680077,-0.000100781,8.66202e-06,0.0680078
1.36092,-0.0560746,-0.000180934,-0.000108731,0.056075
1.41156,-0.0352804,-2.43511e-05,0.00010301,0.0352806
1.47225,-0.0236278,0.000246019,-0.000289266,0.0236308
1.53298,-0.00347505,-0.000151892,0.0001607,0.00348208
timestamp,vx,vy,vz,vmag
3.428e-06,1.40034e-06,-1.14804e-06,-6.55032e-13,1.81079e-06
0.0408857,1.25659e-06,-1.63933e-07,-5.11161e-07,1.36645e-06
0.101846,0.00559303,-0.000118927,7.8058e-05,0.00559484
0.16281,0.015839,0.000170683,-0.000241445,0.0158417
0.223588,0.0243825,-6.27356e-05,3.93439e-05,0.0243826
0.284541,0.0459285,-5.07837e-05,0.000178954,0.0459289
0.345508,0.0641751,0.000194176,7.06169e-05,0.0641754
0.396209,0.0777396,-0.000490574,-0.000166095,0.0777414
0.457016,0.0921819,-0.000125285,0.000259472,0.0921824
0.517813,0.0950498,-0.000684796,4.05444e-05,0.0950523
0.578577,0.0696525,-0.000309683,-5.14604e-05,0.0696532
0.639416,0.0995033,-0.000321423,0.000185976,0.099504
0.70043,0.0950217,-0.00035145,-2.71559e-05,0.0950224
0.761391,0.0933679,-0.000317588,0.0002846,0.0933688
0.822192,0.0949041,-0.000236387,-0.00017569,0.0949045
0.883003,0.0934976,-0.000397039,8.05305e-05,0.0934985
0.943747,0.0706706,7.02135e-05,8.77015e-05,0.0706706
1.00452,0.0948962,-0.000535229,-0.000104503,0.0948978
1.06541,0.0933879,4.15701e-05,0.000286252,0.0933883
1.12623,0.0948181,-0.000384036,-0.000159929,0.0948191
1.17684,0.0916471,-0.000355871,9.08297e-05,0.0916478
1.23764,0.0865544,-9.97641e-05,0.000180666,0.0865547
1.29863,0.0498164,-0.000267657,-5.67231e-05,0.0498172
1.35956,0.055926,-0.000185853,-5.9008e-05,0.0559263
1.42048,0.036831,-2.72875e-05,-4.46455e-05,0.036831
1.48128,0.0236951,-0.00020688,0.000407271,0.0236995
1.54211,0.00388995,0.000167872,-0.000223554,0.00389999
timestamp,vx,vy,vz,vmag
3.509e-06,-1.90038e-08,-4.42473e-07,1.46121e-06,1.52685e-06
0.0914413,6.99829e-05,0.00578064,-0.000383671,0.00579378
0.152318,-4.05066e-05,0.0158783,0.000219774,0.0158799
0.213112,-7.05602e-06,0.0241908,-0.000122238,0.0241911
0.273856,-4.57408e-05,0.0458959,0.000375085,0.0458975
0.33463,-5.83018e-07,0.0644916,8.55031e-05,0.0644916
0.396789,-2.74001e-05,0.0754747,-0.000216357,0.075475
0.457635,-3.63573e-05,0.087752,0.000556041,0.0877538
0.518462,-1.40595e-05,0.0872295,0.000268727,0.0872299
0.579396,1.48409e-05,0.0660641,0.000245038,0.0660646
0.640405,-1.51103e-05,0.0878127,7.51521e-05,0.0878127
0.701491,-3.47814e-05,0.0862819,0.000266009,0.0862824
0.752238,-2.06063e-05,0.0875313,0.000187409,0.0875315
0.812958,-2.67315e-05,0.0859309,0.00034154,0.0859315
0.873791,-1.47268e-05,0.0873161,0.00030608,0.0873166
0.934524,-3.58254e-05,0.0854591,0.000303441,0.0854596
0.995286,-1.64057e-05,0.0643039,-5.9346e-05,0.064304
1.05608,-3.63608e-05,0.091717,0.000363574,0.0917177
1.11684,-1.55007e-05,0.0865295,0.000303231,0.08653
1.17759,-2.17497e-05,0.0846372,0.000245933,0.0846376
1.23836,-1.40387e-05,0.0638708,-0.000189823,0.0638711
1.29914,-3.83593e-05,0.0840614,0.000442445,0.0840625
1.3601,5.2036e-06,0.0721752,0.000129311,0.0721753
1.42104,1.21632e-05,0.0573905,-0.00012755,0.0573907
1.47171,-4.10002e-05,0.037622,3.83885e-05,0.037622
1.53246,2.38629e-06,0.0265314,0.000686762,0.0265403
1.59322,-1.0367e-05,0.00494625,-0.000311359,0.00495605
timestamp,vx,vy,vz,vmag
3.255e-06,1.74045e-06,-2.60026e-06,-6.5338e-07,3.19647e-06
0.0408085,-1.83508e-06,9.06446e-07,2.22045e-14,2.04674e-06
0.101947,-9.52724e-05,-0.00560288,-5.64968e-05,0.00560398
0.152957,4.81576e-05,-0.0159461,8.18476e-05,0.0159464
0.213764,1.78616e-05,-0.0240997,0.000241346,0.0241009
0.274574,3.30167e-05,-0.0450938,-0.000260997,0.0450945
0.335552,-2.51085e-05,-0.0685241,0.000750411,0.0685282
0.39638,-2.31716e-05,-0.0766957,0.000291703,0.0766962
0.457204,-3.29542e-05,-0.0840386,0.000189478,0.0840388
0.518248,4.51918e-07,-0.0639312,-8.80306e-05,0.0639312
0.579035,-6.13306e-05,-0.0860457,0.000266562,0.0860461
0.640056,-1.90445e-05,-0.0853409,-2.35403e-05,0.0853409
0.701099,-3.5999e-05,-0.0863828,0.000266881,0.0863833
0.761862,1.42147e-05,-0.0851267,5.5889e-05,0.0851268
0.822814,-2.75989e-05,-0.0868078,0.000323735,0.0868084
0.873405,-1.14848e-05,-0.0637239,-7.18402e-05,0.0637239
