timestamp,vx,vy,vz,vmag
0.033243,6.4747e-08,1.5073e-06,1.86898e-06,2.40192e-06
0.0943538,0.00125734,-0.000104827,-2.68856e-05,0.00126199
0.156831,0.00539619,2.81818e-05,-3.71713e-05,0.00539639
0.207455,0.0112272,0.000192947,-9.75278e-05,0.0112293
0.268243,0.0215066,-2.34425e-05,0.000102197,0.0215069
0.32928,0.0297375,1.01377e-05,-7.52431e-05,0.0297376
0.390071,0.0362496,-0.000134897,5.02452e-05,0.0362499
0.450938,0.0470839,-0.0001406,4.14935e-05,0.0470842
0.511852,0.0386004,-9.61047e-05,-9.14271e-06,0.0386005
0.572615,0.0598138,-1.47957e-06,6.55266e-05,0.0598139
0.6334,0.0686522,-0.000100552,0.000129271,0.0686524
0.684098,0.074993,-0.000261373,3.11141e-05,0.0749935
0.744872,0.0861641,-0.000532215,-9.0598e-05,0.0861657
0.805589,0.0896646,-0.000293696,9.35751e-06,0.0896651
0.866444,0.070767,-0.000197071,0.000157742,0.0707674
0.927209,0.0949396,-0.000328748,9.71854e-05,0.0949402
0.987972,0.0996135,-0.000497435,-0.000111139,0.0996148
1.04997,0.0949097,-0.000290967,0.000132561,0.0949103
1.11073,0.0933258,-6.64246e-05,8.15793e-05,0.0933258
1.17147,0.0693947,-0.000348444,-3.99965e-05,0.0693956
1.23232,0.0936869,-0.00021561,-6.94757e-05,0.0936872
1.29316,0.0828349,-0.000335062,8.10128e-05,0.0828356
1.35411,0.0775281,-1.13032e-05,0.000118322,0.0775282
1.40472,0.0680005,-0.000195514,3.63632e-05,0.0680007
1.46558,0.0597176,-0.00027556,1.96118e-05,0.0597182
1.52637,0.0411172,-0.000102462,6.24108e-05,0.0411174
1.58716,0.0441791,-9.4244e-05,-0.000134797,0.0441794
1.64823,0.0386974,-4.71216e-05,2.77385e-05,0.0386975
1.7094,0.0293379,0.00012324,3.53744e-06,0.0293381
1.7702,0.0207152,-6.77429e-05,-1.60294e-05,0.0207154
1.83098,0.0149428,-7.5356e-05,4.43715e-05,0.0149431
1.89177,0.00410109,3.72844e-05,-4.20441e-05,0.00410148
timestamp,vx,vy,vz,vmag
3.204e-06,-2.96739e-07,1.90279e-06,1.12379e-06,2.2297e-06
0.0306159,-1.13836e-06,2.30773e-07,-1.11022e-14,1.16152e-06
0.0916661,-0.00269631,0.000228021,-0.000228967,0.00271561
0.152341,-0.00802969,-7.41584e-05,2.74201e-05,0.00803008
0.213144,-0.012159,-0.000103647,7.36267e-05,0.0121597
0.27389,-0.0225477,-1.17307e-05,0.000100615,0.0225479
0.334751,-0.032585,-2.70725e-05,1.4556e-05,0.032585
0.395604,-0.038282,-8.64926e-05,0.000117631,0.0382823
0.456566,-0.0483044,-0.000137451,-6.75812e-06,0.0483046
0.517327,-0.055642,-0.0002116,5.54177e-05,0.0556424
0.578076,-0.0633516,-6.88567e-05,9.81436e-06,0.0633516
0.638959,-0.0535174,-0.000187062,-0.000105998,0.0535178
0.70006,-0.0777912,-9.18338e-05,-7.31491e-05,0.0777913
0.750697,-0.0860218,-0.0003505,9.01157e-05,0.0860226
0.811675,-0.0925854,-0.000321188,0.000206422,0.0925862
0.873625,-0.0930541,-0.000251684,-6.99331e-05,0.0930545
0.93434,-0.0948185,-0.000624703,-0.000139805,0.0948207
0.995212,-0.0707334,8.17486e-05,2.73139e-05,0.0707335
1.05595,-0.0992854,-0.000408295,0.000200906,0.0992865
1.11672,-0.0931794,-0.0001463,-0.000110599,0.0931796
1.1775,-0.0961484,-0.000578949,1.7088e-05,0.0961502
1.23826,-0.0859873,-2.10702e-05,0.00017804,0.0859875
1.2993,-0.0613841,-4.94846e-05,1.65615e-05,0.0613841
1.36004,-0.0746237,-0.000175617,-6.46493e-05,0.0746239
1.41075,-0.066541,-0.000223149,-3.89326e-05,0.0665414
1.47169,-0.0565155,-0.000175557,0.000104925,0.0565159
1.53253,-0.050644,-1.64533e-05,4.85e-05,0.050644
1.59354,-0.0418707,-9.09663e-05,-4.18069e-05,0.0418709
1.65431,-0.0252865,-1.15225e-05,-0.000121891,0.0252867
1.71528,-0.0286005,7.10679e-06,-4.58177e-05,0.0286005
1.77626,-0.0181341,-8.84435e-05,0.000119082,0.0181347
1.83697,-0.0128999,6.99504e-05,-8.55885e-05,0.0129004
1.89792,-0.00227487,-0.000118919,9.14301e-05,0.00227981
timestamp,vx,vy,vz,vmag
0.0304311,1.40342e-07,3.2671e-06,2.02131e-06,3.84439e-06
0.0912918,-0.00142491,0.000112423,-0.00012442,0.00143475
0.152041,-0.00714299,-8.1505e-05,6.5302e-05,0.00714375
0.21279,-0.00954007,-0.000168503,0.000174554,0.00954315
0.273585,-0.0215899,8.59122e-05,-6.87348e-05,0.0215902
0.324421,-0.0298195,-0.000124936,0.000126317,0.02982
0.385176,-0.0369437,2.43782e-05,-5.6778e-06,0.0369437
0.446214,-0.0464774,-6.72476e-05,-8.38906e-05,0.0464776
0.5084,-0.0527218,-0.000164908,2.39744e-05,0.052722
0.569278,-0.0620113,-0.000170363,-0.000151179,0.0620118
0.63016,-0.0524229,-0.00019502,5.69193e-05,0.0524233
0.691028,-0.0747865,5.45149e-05,0.000242597,0.0747869
0.751805,-0.0862852,-0.000400454,-0.000132582,0.0862862
0.812837,-0.0896131,-0.000225755,-1.23846e-05,0.0896134
0.87372,-0.094724,-1.32916e-05,0.000131123,0.0947241
0.924396,-0.092823,-0.00067644,3.8817e-06,0.0928254
0.995718,-0.0707746,7.52411e-06,2.73441e-05,0.0707746
1.04638,-0.0931875,-0.000304345,0.00011299,0.0931881
1.10734,-0.09897,-0.000362777,-0.000147158,0.0989708
1.16814,-0.0947956,-0.000358872,0.000466255,0.0947974
1.22896,-0.0899795,-0.000270648,-0.000304636,0.0899805
1.28985,-0.0631759,-0.000100125,0.000189369,0.0631763
1.3508,-0.0760019,-0.000100058,-5.75562e-05,0.076002
1.41156,-0.0679218,-0.000292345,2.00122e-05,0.0679225
1.47228,-0.0593026,-3.94767e-05,0.000119732,0.0593027
1.53311,-0.0524119,6.01917e-06,2.47992e-05,0.0524119
1.59399,-0.0435183,-0.000148123,-5.65333e-05,0.0435186
1.64464,-0.0271118,-5.01193e-05,-6.89962e-05,0.027112
1.70542,-0.0298952,-4.84048e-05,-2.55626e-06,0.0298952
1.76618,-0.020494,0.000115605,-6.52144e-06,0.0204943
1.82696,-0.0147326,9.39398e-05,-8.29967e-05,0.0147332
1.8878,-0.00399333,-0.000117913,8.20086e-05,0.00399591
timestamp,vx,vy,vz,vmag
2.992e-06,1.34289e-06,2.28177e-07,-2.91853e-06,3.22075e-06
0.101465,0.00273251,-0.000196312,0.00022039,0.0027484
0.162254,0.00597529,2.4487e-05,1.31588e-05,0.00597536
0.223202,0.0148766,0.000238878,-0.000339561,0.0148824
0.273919,0.0230846,-2.45585e-05,-5.5806e-07,0.0230846
0.334814,0.0326633,-8.33358e-05,0.000145117,0.0326637
0.395567,0.0391676,-2.7068e-05,5.30875e-05,0.0391676
0.456323,0.047811,-0.00017261,2.91993e-06,0.0478113
0.517145,0.0570034,-0.000137327,-0.000128435,0.0570037
0.578238,0.0467994,-9.28088e-05,2.43745e-05,0.0467995
0.639593,0.0707969,5.75867e-06,0.000213422,0.0707972
0.700618,0.0783739,-0.00039233,-9.89798e-05,0.078375
0.761484,0.0865198,-0.000181237,0.000102475,0.0865201
0.82227,0.0928252,-0.000259544,5.49413e-05,0.0928256
0.883118,0.0934818,-0.000226293,-6.10087e-05,0.0934821
0.934042,0.0708477,-0.000226201,0.000282358,0.0708486
0.994939,0.093351,-0.000277021,-9.51355e-05,0.0933515
1.05569,0.0951359,-0.000557057,3.33661e-05,0.0951375
1.11659,0.0934587,-0.00010729,0.000104658,0.0934588
1.17772,0.0947966,-0.000539534,-3.80665e-05,0.0947981
1.239,0.0879522,-6.55225e-05,0.00027427,0.0879527
1.30005,0.0615597,-0.000191899,-9.89518e-05,0.06156
1.3609,0.0746881,-0.000276544,-0.000131412,0.0746888
1.42173,0.0670004,-7.24315e-05,0.000203113,0.0670008
1.48248,0.0576037,-0.000107502,6.66111e-05,0.0576038
1.54353,0.0499332,-1.28932e-05,-7.57249e-05,0.0499332
1.59418,0.0427093,-0.000155833,-4.10693e-05,0.0427096
1.65503,0.024816,-7.67634e-05,0.000150886,0.0248165
1.71581,0.0287861,-6.78855e-05,4.84e-05,0.0287863
1.7766,0.0182188,0.000108185,-0.00010404,0.0182194
1.83734,0.013081,-5.59891e-05,0.000109351,0.0130816
1.89817,0.00240302,5.25661e-05,-0.0001043,0.00240586
timestamp,vx,vy,vz,vmag
0.0417465,2.25119e-06,2.54103e-05,1.0767e-05,2.7689e-05
0.102864,0.000113427,0.00468611,-0.000102645,0.00468861
0.153643,-3.52593e-05,0.00978946,-0.000184219,0.00979126
0.214598,-1.92025e-05,0.0149206,0.000110436,0.014921
0.275445,-3.28513e-05,0.0246425,-2.5704e-05,0.0246426
0.33618,-1.35412e-05,0.0341699,2.9994e-05,0.0341699
0.397484,-1.17926e-05,0.0421249,0.000248608,0.0421256
0.458262,-3.46367e-05,0.0491034,0.000119459,0.0491035
0.519277,-6.37035e-06,0.0599113,9.49126e-05,0.0599113
0.580123,-2.36556e-05,0.0478118,-5.89654e-05,0.0478118
0.641015,-2.71119e-05,0.0722218,-0.000404421,0.072223
0.701794,-3.7927e-05,0.0795885,0.000182639,0.0795887
0.752469,-2.10694e-05,0.0874662,0.000473081,0.0874675
0.813293,-2.48564e-05,0.0867653,0.000611153,0.0867674
0.874198,-8.40355e-06,0.0878921,0.000241142,0.0878924
0.934942,-3.0052e-05,0.0651258,0.000232899,0.0651263
0.995788,-2.6024e-05,0.0857178,0.000195659,0.085718
1.05664,-4.48793e-05,0.0869509,0.000424353,0.0869519
1.11736,-1.51421e-06,0.0856694,0.000237868,0.0856697
1.17827,-3.69554e-05,0.0919676,0.000409207,0.0919685
1.2391,5.45631e-07,0.0644086,-0.000236757,0.0644091
1.30033,-5.22708e-05,0.0833499,0.000520894,0.0833515
1.36105,1.29081e-06,0.076954,2.39951e-05,0.076954
1.42199,2.2776e-06,0.0696773,0.000305058,0.069678
1.47306,-3.88875e-05,0.0592668,-1.4519e-05,0.0592668
1.53396,-1.49495e-05,0.0539906,0.000209138,0.053991
1.59461,-2.14215e-05,0.0321276,-0.000124012,0.0321279
1.65543,8.15264e-06,0.0395921,0.000188785,0.0395926
1.71806,4.49344e-06,0.0295479,-0.000218851,0.0295488
1.77898,-1.83548e-05,0.0214666,0.000232961,0.0214679
1.83977,-5.60764e-06,0.0152985,0.000343826,0.0153023
1.90058,-2.46562e-05,0.00482953,-0.000154085,0.00483205
timestamp,vx,vy,vz,vmag
3.411e-06,4.60935e-08,8.67431e-07,1.93172e-06,2.11804e-06
0.0304129,-7.4252e-08,-1.39734e-06,-1.40743e-06,1.98468e-06
0.091373,-5.04264e-05,-0.00114381,-0.000267833,0.00117584
0.152184,-2.66725e-05,-0.00725091,1.51955e-05,0.00725097
0.213129,2.35886e-05,-0.0103573,0.000464797,0.0103677
0.274138,3.097e-05,-0.0216734,-0.000154101,0.021674
0.334956,2.08415e-05,-0.0301315,4.09263e-05,0.0301315
0.385651,8.66893e-06,-0.036651,-0.000146104,0.0366513
0.446565,-2.712e-05,-0.0472583,0.000332019,0.0472594
0.507648,-9.65842e-07,-0.0390031,5.04772e-05,0.0390031
0.568401,-1.00321e-05,-0.0604062,-1.94723e-05,0.0604062
0.629171,-2.20289e-05,-0.0687167,0.000665942,0.06872
0.68991,2.73515e-08,-0.0748647,3.43736e-05,0.0748647
0.75077,-4.89641e-05,-0.106601,0.000425248,0.106602
0.811932,-3.53741e-05,-0.0625225,-4.36041e-05,0.0625225
0.872852,-3.77027e-05,-0.0866588,0.00023638,0.0866591
0.934083,1.44066e-05,-0.063087,-1.84377e-05,0.063087
0.994861,-2.71764e-05,-0.086892,0.000293855,0.0868925
1.04546,-2.04126e-05,-0.0855779,4.84095e-06,0.0855779
1.10624,-7.54772e-05,-0.0876436,0.000531603,0.0876453
1.16719,2.53184e-05,-0.0650997,-6.5136e-05,0.0650997
1.22795,-3.72733e-05,-0.0932867,0.000552574,0.0932883
1.28876,-1.14902e-05,-0.0850993,0.000224907,0.0850996
1.34959,-3.81218e-05,-0.0821822,0.00013441,0.0821823
1.4105,-2.19226e-05,-0.0714177,-7.21823e-05,0.0714177
1.47134,-7.31662e-06,-0.0662164,0.000100224,0.0662165
1.53213,-1.39955e-06,-0.042506,0.000139112,0.0425062
1.59294,-7.9453e-08,-0.0506612,0.000312379,0.0506622
1.65403,-2.38209e-05,-0.0429368,-5.90072e-05,0.0429369
1.71486,2.5553e-05,-0.0328995,-3.77114e-05,0.0328996
1.76556,4.25942e-06,-0.0273146,-9.97537e-06,0.0273146
1.82634,-1.47468e-05,-0.0172922,0.00015672,0.0172929
1.8871,1.00596e-05,-0.00929562,-0.000470422,0.00930752
1.94798,1.67328e-05,-0.00284162,0.000277065,0.00285515
timestamp,vx,vy,vz,vmag
2.621e-06,-8.17424e-07,1.89113e-06,-4.90063e-06,5.31608e-06
0.0407678,-2.03374e-07,1.2909e-06,2.24745e-06,2.59977e-06
0.10188,-2.02764e-05,-0.0013081,6.25787e-05,0.00130975
0.162974,7.62833e-06,-0.0071338,-6.78531e-05,0.00713413
0.223804,1.97362e-06,-0.0152274,0.00022664,0.0152291
0.285605,2.37415e-05,-0.0230158,-0.000139066,0.0230163
0.336235,-1.10336e-05,-0.0325487,3.05476e-05,0.0325487
0.39706,-2.73322e-06,-0.0280355,-0.000212236,0.0280363
0.458159,-1.46078e-05,-0.046474,0.000236113,0.0464746
0.518921,-1.06548e-05,-0.0539175,0.000264931,0.0539182
0.579771,2.30989e-06,-0.0612861,-0.000148023,0.0612862
0.640564,-2.85422e-05,-0.0715926,0.000874777,0.0715979
0.701403,1.42336e-08,-0.0766366,5.47241e-05,0.0766366
0.762241,-2.86942e-05,-0.0653012,-0.000115181,0.0653013
0.822979,-2.40983e-05,-0.0896868,0.000208811,0.089687
0.883976,-3.19444e-05,-0.0893988,0.000297295,0.0893993
0.944968,-1.32165e-05,-0.0908861,-9.62739e-05,0.0908862
0.995609,-1.90293e-05,-0.0897631,0.000430415,0.0897641
