timestamp,vx,vy,vz,vmag
0.0918012,0.00303142,-3.24353e-05,-0.00018055,0.00303697
0.164254,0.0141826,3.00171e-06,0.000128431,0.0141832
0.215153,0.0292282,0.000205545,-0.000174815,0.0292295
0.276169,0.0453702,-0.00020045,0.000174896,0.045371
0.337051,0.0652349,-6.13517e-05,2.66441e-05,0.0652349
0.397751,0.076751,-0.000336023,-4.25244e-05,0.0767517
0.458541,0.0695137,-5.89688e-05,0.000166328,0.0695139
0.519302,0.0934688,-0.000220642,0.000122747,0.0934691
0.580378,0.0949532,-0.000452751,-0.000193344,0.0949545
0.631102,0.0936734,-0.000327491,0.000103675,0.093674
0.691904,0.0950783,-0.000267646,0.000179097,0.0950789
0.752667,0.0708627,-0.000384078,-1.00001e-05,0.0708638
0.813533,0.100934,-0.000366143,-3.90516e-05,0.100935
0.874922,0.0932773,-0.000377828,0.000163548,0.0932782
0.935679,0.0949196,-8.95548e-05,7.16342e-06,0.0949196
0.9965,0.0935196,-0.000581528,-0.000145347,0.0935216
1.05726,0.0949138,-0.000172375,4.29482e-05,0.094914
1.11802,0.0707263,-0.000271727,0.000141067,0.0707269
1.17888,0.09326,-5.62455e-05,6.13135e-05,0.0932601
1.23968,0.0949733,-0.000392387,-2.42961e-05,0.0949742
1.29059,0.0935161,-0.000467175,-7.09414e-05,0.0935173
1.35143,0.0948411,-0.000309885,4.92273e-05,0.0948416
1.41226,0.0933691,-0.000422017,5.7468e-05,0.0933701
1.47373,0.0705599,-6.08532e-05,2.99322e-05,0.0705599
1.5355,0.0951076,-0.00045223,-1.04065e-05,0.0951087
1.5963,0.0932485,-0.000219445,1.12933e-05,0.0932488
1.65699,0.0935461,-0.000521133,-4.4534e-05,0.0935476
1.71776,0.0950268,-0.000108326,9.3658e-05,0.0950269
1.77852,0.0977492,-0.000385882,9.42397e-06,0.09775
1.83936,0.0693506,-3.59328e-06,0.000122565,0.0693507
1.89029,0.0948753,-0.000541874,-8.74829e-05,0.0948769
1.951,0.093213,-0.000336486,6.93806e-05,0.0932136
2.0118,0.0946466,-0.000416387,-3.96045e-05,0.0946475
2.07263,0.0935535,-0.000454447,-1.72433e-05,0.0935546
2.13363,0.0947759,-0.000247995,-1.66785e-05,0.0947762
2.19474,0.0709362,-0.000328835,1.08014e-05,0.070937
2.2556,0.0932376,-0.000179214,1.24822e-05,0.0932378
2.31651,0.0907937,-0.000423046,-3.47485e-05,0.0907947
2.3773,0.0795806,-6.02143e-05,3.47572e-05,0.0795807
2.43812,0.0612656,-0.000163677,6.48768e-06,0.0612658
2.49898,0.0429538,-3.74188e-05,-3.95581e-05,0.0429538
2.55977,0.0247446,1.6381e-07,3.13509e-05,0.0247446
2.61052,0.0159868,2.40459e-05,-5.04099e-05,0.0159869
timestamp,vx,vy,vz,vmag
3.321e-06,6.65423e-07,-1.79806e-06,-1.0819e-06,2.20143e-06
0.102692,-0.00284899,2.49334e-05,2.26152e-06,0.0028491
0.16383,-0.0150693,9.74709e-05,-1.89861e-05,0.0150697
0.224576,-0.0298889,-3.84773e-05,-0.00021755,0.0298897
0.285454,-0.0463982,-9.2686e-05,8.61413e-05,0.0463984
0.336459,-0.0648117,-0.000328167,3.67789e-05,0.0648125
0.39727,-0.0561381,-0.000142735,8.15988e-05,0.0561384
0.458181,-0.0906443,-0.000433632,1.16014e-05,0.0906453
0.518879,-0.0949697,-0.000336264,5.41097e-05,0.0949703
0.579869,-0.0935383,-0.000287999,1.06825e-06,0.0935388
0.640707,-0.0948433,-0.000398002,2.04948e-05,0.0948442
0.701476,-0.093473,-0.000200929,-1.01274e-05,0.0934732
0.762285,-0.0706266,-0.00030815,1.40047e-05,0.0706272
0.823085,-0.0949462,-0.000193303,-2.34093e-05,0.0949464
0.883839,-0.093368,-0.000440626,1.37962e-05,0.093369
0.944583,-0.0946566,-0.000107253,8.86464e-06,0.0946566
1.00533,-0.0933566,-0.000417378,-4.13141e-05,0.0933576
1.05595,-0.094735,-0.000227201,0.000123868,0.0947354
1.11671,-0.0708001,-0.000346955,4.34479e-06,0.0708009
1.17743,-0.093241,-0.000186538,4.55473e-06,0.0932412
1.23848,-0.0945137,-0.00055306,-9.21607e-06,0.0945153
1.29938,-0.093312,-0.000350163,-5.57866e-05,0.0933126
1.36012,-0.0944256,-0.000356482,1.04856e-05,0.0944262
1.42095,-0.0935911,-0.000353449,2.55334e-05,0.0935917
1.48179,-0.0932046,-8.02381e-05,5.3907e-05,0.0932047
1.54259,-0.0705866,-0.000353217,2.11341e-05,0.0705875
1.60337,-0.0948901,-0.000197178,-8.06779e-05,0.0948904
1.66414,-0.0932119,-0.000499654,-3.63561e-05,0.0932132
1.72502,-0.0945848,5.70877e-05,0.000125764,0.0945849
1.78592,-0.0933975,-0.000412532,0.000153211,0.0933986
1.83666,-0.0947405,-0.000375181,-0.000123968,0.0947413
1.8974,-0.0706125,-0.00041646,-5.97161e-05,0.0706137
1.95829,-0.0928516,-0.000129944,0.000186748,0.0928519
2.01921,-0.0965993,-0.000351966,6.66111e-05,0.0966
2.08001,-0.0916553,-0.000473829,-0.000116328,0.0916566
2.14081,-0.0946606,-0.00028928,7.17729e-05,0.0946611
2.2016,-0.0931694,-0.000300083,0.000184661,0.0931701
2.26256,-0.0707105,-7.4225e-05,-8.29464e-05,0.0707106
2.32335,-0.0896517,-0.000413697,-0.000113746,0.0896527
2.38416,-0.082262,2.08261e-05,0.000127291,0.0822621
2.44514,-0.0606225,-8.19111e-05,6.06914e-05,0.0606226
2.49654,-0.0456595,-7.76296e-05,-0.000188109,0.0456599
2.5573,-0.0316694,-4.52965e-05,-0.000164542,0.0316699
2.61818,-0.0118155,1.23167e-05,9.76532e-05,0.0118159
timestamp,vx,vy,vz,vmag
4.056e-06,-2.96137e-09,-6.89502e-08,-6.11207e-06,6.11246e-06
0.042684,-5.99609e-05,9.82959e-06,-4.96473e-06,6.09637e-05
0.103878,-0.00920526,-5.85133e-05,-2.35576e-05,0.00920548
