timestamp,vx,vy,vz,vmag
0.0309679,-2.26274e-06,8.99818e-07,1.11022e-14,2.43509e-06
0.0920861,0.00104274,-0.000122089,-3.44936e-05,0.00105043
0.152792,0.00230976,2.88873e-05,1.75647e-05,0.00231
0.214148,0.00603614,4.41144e-05,-3.37115e-05,0.00603639
0.275171,0.00899154,6.11376e-05,2.04594e-05,0.00899177
0.336119,0.0131366,2.881e-05,4.59678e-05,0.0131367
0.38675,0.0152781,6.15822e-05,-3.76906e-05,0.0152783
0.447896,0.014438,-4.69504e-05,5.6407e-05,0.0144381
0.508637,0.0222145,1.69119e-05,-3.47774e-06,0.0222145
0.569443,0.0220297,-0.000102839,0.000108242,0.0220302
0.630255,0.018133,-4.21936e-05,-4.50078e-05,0.0181331
0.69105,0.0154309,-5.89431e-05,5.70891e-05,0.0154311
0.751946,0.0118611,-4.27572e-06,-5.10726e-06,0.0118611
0.812669,0.00660171,-8.51399e-06,2.49001e-05,0.00660176
0.873515,0.00630564,3.3028e-06,-9.52574e-06,0.00630565
0.934359,0.00275676,9.80582e-06,-4.23935e-06,0.00275678
timestamp,vx,vy,vz,vmag
0.0915675,-0.000437386,0.000117965,-3.80967e-05,0.000454614
0.152419,-0.00294574,8.32235e-05,-0.000237209,0.00295644
0.213157,-0.00597232,-6.88456e-05,0.000141269,0.00597438
0.273992,-0.00900649,-7.70754e-05,0.000104642,0.00900743
0.334757,-0.00949295,-3.49328e-05,1.29845e-05,0.00949302
0.395654,-0.0147815,-4.35807e-05,8.05098e-05,0.0147818
0.456525,-0.0185873,2.08044e-05,-1.04893e-05,0.0185873
0.517437,-0.0221763,-3.7828e-05,2.27159e-05,0.0221763
0.579231,-0.022359,5.65121e-05,-6.02434e-05,0.0223591
0.630168,-0.0137297,-3.6195e-05,1.88189e-06,0.0137297
0.690876,-0.0162038,-2.7619e-05,-9.02517e-06,0.0162038
0.751774,-0.0125079,-7.95862e-05,5.84958e-05,0.0125083
0.812571,-0.00915786,4.51093e-06,-3.86161e-05,0.00915795
0.87335,-0.00640849,-1.6573e-05,2.67009e-05,0.00640857
0.934221,-0.00262136,-1.78699e-05,2.35254e-05,0.00262153
timestamp,vx,vy,vz,vmag
0.0405816,2.275e-06,-9.04686e-07,-2.22045e-14,2.44828e-06
0.101315,-0.00115792,9.33616e-05,-0.000103602,0.00116629
0.152041,-0.00324137,-4.53681e-05,8.30159e-05,0.00324275
0.212823,-0.00727168,-3.61997e-05,2.4311e-05,0.00727181
0.273537,-0.0069005,-2.11893e-05,3.88782e-06,0.00690053
0.334323,-0.0129547,-4.18344e-06,-1.03074e-05,0.0129547
0.395077,-0.0156024,-2.16173e-05,4.8493e-05,0.0156025
0.455844,-0.0202601,3.74195e-05,-5.03315e-05,0.0202602
0.516656,-0.0214534,1.6748e-05,-1.90334e-05,0.0214534
0.577584,-0.0166001,0.00010199,-3.51658e-05,0.0166004
0.638453,-0.0178258,-9.67225e-06,-2.72833e-05,0.0178258
0.699331,-0.0156721,2.60144e-05,-6.71831e-05,0.0156722
0.760077,-0.0115997,-6.47553e-05,1.12438e-05,0.0115999
