desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.00402166,-0.512999,0.586,2.1658e-05,1.1689e-06,3.82132e-08,4.11134
-0.204,-0.513,0.586,-0.204002,-0.513002,0.586002,2.27696e-06,1.79403e-06,1.68449e-06,4.18407
-0.404,-0.513,0.586,-0.404001,-0.512999,0.586,1.12888e-06,1.43997e-06,3.86004e-07,4.17942
-0.204,-0.513,0.586,-0.203999,-0.512999,0.586,1.45807e-06,9.94679e-07,1.71236e-07,4.17592
-0.204,-0.313,0.586,-0.204001,-0.312999,0.585998,6.18617e-07,1.17232e-06,1.94107e-06,4.24074
-0.204,-0.513,0.586,-0.203999,-0.512967,0.58599,9.5569e-07,3.2974e-05,1.04151e-05,4.1802
-0.204,-0.713,0.586,-0.203999,-0.712959,0.585991,1.23569e-06,4.07884e-05,9.12197e-06,4.12301
-0.204,-0.513,0.586,-0.204,-0.513022,0.586007,3.6232e-07,2.23983e-05,6.92755e-06,4.11164
-0.204,-0.513,0.786,-0.204,-0.513003,0.785958,3.19371e-07,2.87126e-06,4.18018e-05,4.12448
-0.204,-0.513,0.586,-0.204,-0.513,0.586036,5.17834e-08,1.85662e-07,3.63262e-05,4.12041
-0.204,-0.513,0.386,-0.204,-0.513002,0.386039,1.92018e-07,1.89426e-06,3.91377e-05,4.11466
-0.204,-0.513,0.586,-0.204,-0.512999,0.585978,3.14814e-08,1.38811e-06,2.16974e-05,4.12619
-0.31947,-0.62847,0.47053,-0.319471,-0.628467,0.470528,1.03966e-06,3.14934e-06,1.54425e-06,4.17011
-0.204,-0.513,0.586,-0.203998,-0.513,0.586003,2.43554e-06,4.54049e-07,2.77301e-06,4.18809
-0.31947,-0.62847,0.70147,-0.319455,-0.628455,0.701441,1.50393e-05,1.47511e-05,2.92424e-05,4.11624
-0.204,-0.513,0.586,-0.204014,-0.513017,0.586026,1.38327e-05,1.69263e-05,2.62898e-05,4.12115
-0.31947,-0.39753,0.47053,-0.319454,-0.397548,0.470553,1.64871e-05,1.79397e-05,2.32167e-05,4.11742
-0.204,-0.513,0.586,-0.203999,-0.513001,0.586,1.42867e-06,1.30779e-06,1.23007e-07,4.17349
-0.31947,-0.39753,0.70147,-0.319466,-0.397532,0.701464,3.70031e-06,2.17407e-06,6.28852e-06,4.12088
-0.204,-0.513,0.586,-0.204007,-0.512992,0.586009,7.33617e-06,8.14545e-06,8.50271e-06,4.12495
-0.0885299,-0.62847,0.47053,-0.0885283,-0.628469,0.470527,1.61335e-06,6.992e-07,2.89212e-06,4.1793
-0.204,-0.513,0.586,-0.204,-0.513,0.586001,2.52212e-07,3.64299e-07,9.45003e-07,4.17511
-0.0885299,-0.62847,0.70147,-0.0885451,-0.628455,0.701446,1.51961e-05,1.50504e-05,2.36583e-05,4.12345
-0.204,-0.513,0.586,-0.204002,-0.512998,0.586,1.60859e-06,2.02534e-06,4.70967e-07,4.17268
-0.0885299,-0.39753,0.47053,-0.0885284,-0.397529,0.470529,1.52302e-06,6.70135e-07,1.0325e-06,4.18269
-0.204,-0.513,0.586,-0.204002,-0.513,0.585999,1.60849e-06,3.52638e-07,1.16941e-06,4.17534
-0.0885299,-0.39753,0.70147,-0.088535,-0.397538,0.701462,5.039e-06,7.55575e-06,8.08885e-06,4.1234
-0.204,-0.513,0.586,-0.203998,-0.512995,0.586,2.44679e-06,4.66139e-06,3.65863e-07,4.11898
