desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.104,-0.513,0.586,-0.103999,-0.512998,0.585999,1.10308e-06,2.28147e-06,9.87224e-07,2.97876
-0.204,-0.513,0.586,-0.203915,-0.512998,0.585998,8.47984e-05,2.00864e-06,1.94258e-06,2.91389
-0.304,-0.513,0.586,-0.303921,-0.512997,0.585998,7.94625e-05,3.34219e-06,2.0056e-06,2.92293
-0.204,-0.513,0.586,-0.204034,-0.513002,0.586003,3.40276e-05,1.83334e-06,3.02324e-06,2.91516
-0.204,-0.413,0.586,-0.204,-0.413043,0.586007,1.80814e-08,4.2505e-05,7.07693e-06,2.92651
-0.204,-0.513,0.586,-0.203999,-0.512999,0.585996,1.17254e-06,7.59608e-07,4.28765e-06,2.97774
-0.204,-0.613,0.586,-0.204,-0.61295,0.585994,4.89456e-07,4.95457e-05,5.89134e-06,2.9174
-0.204,-0.513,0.586,-0.204001,-0.513001,0.586003,8.83526e-07,5.61986e-07,3.44286e-06,2.97527
-0.204,-0.513,0.686,-0.203999,-0.513,0.685949,6.7884e-07,2.26793e-07,5.10578e-05,2.93065
-0.204,-0.513,0.586,-0.204,-0.513001,0.586004,1.97107e-07,7.56393e-07,3.73776e-06,2.96971
-0.204,-0.513,0.486,-0.204,-0.513002,0.486048,1.16772e-07,2.12126e-06,4.78981e-05,2.92181
-0.204,-0.513,0.586,-0.204,-0.513,0.585916,1.92116e-07,2.17771e-07,8.41069e-05,2.91619
-0.261735,-0.570735,0.528265,-0.261735,-0.570734,0.528265,1.7506e-07,1.2776e-06,7.38415e-08,2.97835
-0.204,-0.513,0.586,-0.204024,-0.513026,0.585976,2.44312e-05,2.58793e-05,2.37876e-05,2.92606
-0.261735,-0.570735,0.643735,-0.261735,-0.570734,0.64373,5.25756e-07,1.4789e-06,5.02217e-06,2.97548
-0.204,-0.513,0.586,-0.204,-0.513001,0.586007,1.68041e-08,6.28791e-07,7.17554e-06,2.97879
-0.261735,-0.455265,0.528265,-0.261736,-0.455263,0.528266,1.06861e-06,2.12696e-06,1.22507e-06,2.97663
-0.204,-0.513,0.586,-0.20401,-0.512988,0.585985,9.87497e-06,1.17012e-05,1.52312e-05,2.92844
-0.261735,-0.455265,0.643735,-0.261687,-0.455312,0.643685,4.77673e-05,4.72179e-05,5.0491e-05,2.92111
-0.204,-0.513,0.586,-0.204,-0.513,0.585999,8.37728e-09,4.60046e-07,9.92944e-07,2.9711
-0.146265,-0.570735,0.528265,-0.146264,-0.570734,0.528263,5.84754e-07,8.10832e-07,1.92467e-06,2.97442
-0.204,-0.513,0.586,-0.203991,-0.513009,0.585989,8.8145e-06,9.26474e-06,1.06318e-05,2.91981
-0.146265,-0.570735,0.643735,-0.146274,-0.570723,0.64372,9.47507e-06,1.21974e-05,1.5494e-05,2.91957
-0.204,-0.513,0.586,-0.204001,-0.512999,0.586005,1.18764e-06,8.06788e-07,4.66707e-06,2.97868
-0.146265,-0.455265,0.528265,-0.146265,-0.455268,0.528272,2.0616e-07,2.94792e-06,7.18296e-06,2.97553
-0.204,-0.513,0.586,-0.204,-0.513,0.585993,1.49616e-07,3.49361e-07,7.2977e-06,2.98159
-0.146265,-0.455265,0.643735,-0.146269,-0.455269,0.643731,3.65072e-06,4.27353e-06,3.79198e-06,2.91963
-0.204,-0.513,0.586,-0.203977,-0.512975,0.58602,2.33519e-05,2.50728e-05,2.00172e-05,2.91965
