desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.194,-0.513,0.586,-0.194002,-0.513002,0.585999,1.83919e-06,2.38619e-06,8.28001e-07,0.695196
-0.204,-0.513,0.586,-0.203997,-0.512998,0.585999,3.07864e-06,1.52113e-06,6.07964e-07,0.694008
-0.214,-0.513,0.586,-0.213988,-0.512996,0.585998,1.16161e-05,3.9296e-06,2.0062e-06,0.642992
-0.204,-0.513,0.586,-0.204001,-0.513001,0.586001,1.14559e-06,1.39184e-06,1.43384e-06,0.702521
-0.204,-0.503,0.586,-0.204002,-0.503006,0.586001,1.82517e-06,5.71693e-06,1.00793e-06,0.694504
-0.204,-0.513,0.586,-0.203999,-0.513001,0.58601,1.02642e-06,1.38629e-06,1.04613e-05,0.703044
-0.204,-0.523,0.586,-0.203998,-0.522995,0.586002,1.66955e-06,5.41586e-06,2.05974e-06,0.692141
-0.204,-0.513,0.586,-0.204001,-0.513,0.58599,1.05445e-06,3.11197e-07,1.04805e-05,0.705374
-0.204,-0.513,0.596,-0.204,-0.512998,0.59599,2.99385e-07,1.51653e-06,9.93136e-06,0.69341
-0.204,-0.513,0.586,-0.203999,-0.513,0.586041,8.74546e-07,6.94915e-08,4.12127e-05,0.641796
-0.204,-0.513,0.576,-0.204001,-0.513002,0.57603,5.673e-07,2.48633e-06,3.04478e-05,0.643105
-0.204,-0.513,0.586,-0.204,-0.512998,0.585988,1.03071e-07,1.79862e-06,1.22698e-05,0.701738
-0.209774,-0.518774,0.580226,-0.209774,-0.518767,0.580225,6.91263e-08,6.86901e-06,1.01104e-06,0.692457
-0.204,-0.513,0.586,-0.204001,-0.513005,0.585998,1.30052e-06,5.41781e-06,1.65991e-06,0.701709
-0.209774,-0.518774,0.591774,-0.209775,-0.518774,0.591774,1.98727e-06,9.58126e-07,3.45204e-07,0.697663
-0.204,-0.513,0.586,-0.203998,-0.512999,0.585997,2.24525e-06,1.10979e-06,2.75721e-06,0.704031
-0.209774,-0.507226,0.580226,-0.209772,-0.50723,0.580237,1.08599e-06,3.55806e-06,1.05792e-05,0.6938
-0.204,-0.513,0.586,-0.203998,-0.513001,0.585995,2.28248e-06,1.20126e-06,4.78014e-06,0.701672
-0.209774,-0.507226,0.591774,-0.209773,-0.507228,0.591763,3.70566e-07,1.81147e-06,1.00764e-05,0.703177
-0.204,-0.513,0.586,-0.203999,-0.512999,0.586007,6.314e-07,7.39894e-07,7.05438e-06,0.692884
-0.198226,-0.518774,0.580226,-0.198227,-0.51877,0.580236,3.27062e-07,3.15343e-06,9.73135e-06,0.701361
-0.204,-0.513,0.586,-0.204,-0.513001,0.585992,3.28885e-07,1.45081e-06,8.34031e-06,0.700553
-0.198226,-0.518774,0.591774,-0.198267,-0.518725,0.591718,4.02759e-05,4.81434e-05,5.57665e-05,0.641925
-0.204,-0.513,0.586,-0.203999,-0.513002,0.586011,5.73935e-07,2.21587e-06,1.08502e-05,0.692113
-0.198226,-0.507226,0.580226,-0.198224,-0.507225,0.580228,2.2128e-06,1.32968e-06,1.22164e-06,0.703139
-0.204,-0.513,0.586,-0.204003,-0.513002,0.586002,2.83336e-06,2.2837e-06,2.39495e-06,0.697162
-0.198226,-0.507226,0.591774,-0.198223,-0.50723,0.591773,3.77279e-06,3.32314e-06,2.6973e-07,0.697227
-0.204,-0.513,0.586,-0.204002,-0.512997,0.585997,1.77509e-06,2.94397e-06,2.8744e-06,0.702246
