desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.00399811,-0.512998,0.585999,1.89134e-06,1.65922e-06,1.19112e-06,4.1775
-0.204,-0.513,0.586,-0.203987,-0.512999,0.585997,1.28706e-05,1.06189e-06,2.83084e-06,4.1236
-0.404,-0.513,0.586,-0.404002,-0.513,0.586002,2.06853e-06,1.33215e-07,1.77302e-06,4.17376
-0.204,-0.513,0.586,-0.204013,-0.513,0.586002,1.33728e-05,1.17195e-07,2.23321e-06,4.11574
-0.204,-0.313,0.586,-0.204,-0.313041,0.586006,1.29874e-07,4.13076e-05,6.15119e-06,4.18715
-0.204,-0.513,0.586,-0.203999,-0.512994,0.585993,1.07758e-06,6.27578e-06,7.0572e-06,4.23753
-0.204,-0.713,0.586,-0.203998,-0.713,0.586,2.16243e-06,4.0521e-07,9.3532e-08,4.17303
-0.204,-0.513,0.586,-0.204001,-0.51302,0.586007,7.23717e-07,1.95461e-05,6.68219e-06,4.12316
-0.204,-0.513,0.786,-0.204,-0.513002,0.785977,3.45895e-07,2.25365e-06,2.27581e-05,4.11639
-0.204,-0.513,0.586,-0.204,-0.513,0.58602,2.57689e-08,5.51018e-08,2.04915e-05,4.1233
-0.204,-0.513,0.386,-0.204,-0.512998,0.385998,7.94553e-09,2.08778e-06,2.37174e-06,4.17471
-0.204,-0.513,0.586,-0.204,-0.512999,0.585937,1.47689e-07,8.5851e-07,6.32853e-05,4.12522
-0.31947,-0.62847,0.47053,-0.319451,-0.628447,0.470543,1.88404e-05,2.30358e-05,1.35283e-05,4.11351
-0.204,-0.513,0.586,-0.203998,-0.513001,0.586003,2.28648e-06,7.46863e-07,2.94905e-06,4.18405
-0.31947,-0.62847,0.70147,-0.319453,-0.628454,0.701439,1.74542e-05,1.65149e-05,3.09034e-05,4.11877
-0.204,-0.513,0.586,-0.204008,-0.513009,0.586018,7.93196e-06,9.31766e-06,1.75173e-05,4.11781
-0.31947,-0.39753,0.47053,-0.319453,-0.397549,0.470553,1.70504e-05,1.86418e-05,2.32856e-05,4.12019
-0.204,-0.513,0.586,-0.204017,-0.512982,0.585975,1.672e-05,1.7796e-05,2.46994e-05,4.11628
-0.31947,-0.39753,0.70147,-0.31947,-0.397528,0.701471,2.97861e-07,2.06846e-06,1.27032e-06,4.18214
-0.204,-0.513,0.586,-0.204005,-0.512994,0.586007,5.0412e-06,6.21956e-06,6.94594e-06,4.11871
-0.0885299,-0.62847,0.47053,-0.0885278,-0.62847,0.470527,2.19012e-06,3.76017e-07,2.83373e-06,4.18242
-0.204,-0.513,0.586,-0.204002,-0.512998,0.586002,1.90804e-06,1.52362e-06,2.29157e-06,4.17322
-0.0885299,-0.62847,0.70147,-0.0885371,-0.628462,0.701455,7.14769e-06,7.70268e-06,1.54176e-05,4.11977
-0.204,-0.513,0.586,-0.204002,-0.512999,0.586,1.64729e-06,1.48549e-06,4.62744e-07,4.18315
-0.0885299,-0.39753,0.47053,-0.0885283,-0.39753,0.47053,1.64071e-06,1.96624e-07,1.91078e-07,4.17504
-0.204,-0.513,0.586,-0.203984,-0.512982,0.585975,1.64283e-05,1.75298e-05,2.47377e-05,4.12351
-0.0885299,-0.39753,0.70147,-0.0885365,-0.39754,0.701461,6.59076e-06,9.76278e-06,9.03362e-06,4.12295
-0.204,-0.513,0.586,-0.203992,-0.512991,0.586003,7.93164e-06,9.01007e-06,3.39217e-06,4.11507
