desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
-0.004,-0.513,0.586,-0.0040267,-0.512997,0.585998,2.66965e-05,2.55626e-06,1.80331e-06,2.67602
-0.204,-0.513,0.586,-0.204005,-0.512991,0.585992,4.60438e-06,8.72026e-06,7.94721e-06,2.68168
-0.404,-0.513,0.586,-0.403912,-0.512985,0.585985,8.81691e-05,1.49201e-05,1.46799e-05,2.68437
-0.204,-0.513,0.586,-0.204086,-0.513013,0.586016,8.5858e-05,1.3011e-05,1.58593e-05,2.67201
-0.204,-0.313,0.586,-0.204,-0.31301,0.586013,3.11215e-07,1.03027e-05,1.25542e-05,2.92726
-0.204,-0.513,0.586,-0.203999,-0.512991,0.585988,7.06835e-07,9.02466e-06,1.17592e-05,2.91537
-0.204,-0.713,0.586,-0.203998,-0.712982,0.585994,1.85556e-06,1.83075e-05,5.93495e-06,2.73377
-0.204,-0.513,0.586,-0.204,-0.513017,0.586005,1.45088e-07,1.66359e-05,5.47403e-06,2.74722
-0.204,-0.513,0.786,-0.204,-0.513002,0.785996,6.79026e-08,2.1823e-06,3.77102e-06,2.73062
-0.204,-0.513,0.586,-0.203999,-0.513,0.586061,6.20032e-07,4.75196e-07,6.07085e-05,2.6812
-0.204,-0.513,0.386,-0.204,-0.513005,0.386055,2.11477e-08,4.74786e-06,5.54395e-05,2.68339
-0.204,-0.513,0.586,-0.204,-0.512996,0.585936,2.11023e-07,3.89337e-06,6.3966e-05,2.6842
-0.31947,-0.62847,0.47053,-0.319475,-0.628469,0.470513,5.19664e-06,1.13351e-06,1.74145e-05,2.73464
-0.204,-0.513,0.586,-0.204003,-0.513001,0.585997,3.27254e-06,1.12853e-06,2.66697e-06,2.68234
-0.31947,-0.62847,0.70147,-0.319474,-0.628476,0.701477,4.29787e-06,5.89312e-06,6.95826e-06,2.73715
-0.204,-0.513,0.586,-0.204067,-0.513059,0.58607,6.70609e-05,5.93558e-05,7.01279e-05,2.67382
-0.31947,-0.39753,0.47053,-0.31941,-0.397591,0.470604,5.99148e-05,6.06068e-05,7.44377e-05,2.68507
-0.204,-0.513,0.586,-0.204047,-0.512948,0.585941,4.72415e-05,5.23918e-05,5.85061e-05,2.68525
-0.31947,-0.39753,0.70147,-0.319473,-0.397526,0.701472,3.07514e-06,3.68425e-06,2.18562e-06,2.73365
-0.204,-0.513,0.586,-0.204053,-0.512941,0.586075,5.34036e-05,5.93327e-05,7.49924e-05,2.67322
-0.0885299,-0.62847,0.47053,-0.0885801,-0.628414,0.470577,5.01286e-05,5.56694e-05,4.67373e-05,2.68638
-0.204,-0.513,0.586,-0.203973,-0.513026,0.58595,2.66898e-05,2.62601e-05,4.95573e-05,2.6747
-0.0885299,-0.62847,0.70147,-0.088553,-0.628442,0.701433,2.30621e-05,2.79143e-05,3.74717e-05,2.68084
-0.204,-0.513,0.586,-0.203953,-0.513052,0.586062,4.74083e-05,5.19294e-05,6.19505e-05,2.67313
-0.0885299,-0.39753,0.47053,-0.0885559,-0.397553,0.470567,2.59513e-05,2.33936e-05,3.65823e-05,2.6843
-0.204,-0.513,0.586,-0.203968,-0.512971,0.585956,3.21834e-05,2.8932e-05,4.37869e-05,2.68577
-0.0885299,-0.39753,0.70147,-0.0885302,-0.397524,0.701471,2.53277e-07,5.49957e-06,9.0114e-07,2.73451
-0.204,-0.513,0.586,-0.203939,-0.512942,0.586052,6.1355e-05,5.79848e-05,5.20071e-05,2.67552
