desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,time
0.046,-0.513,0.586,0.0459954,-0.512997,0.586007,4.60361e-06,3.13674e-06,6.89586e-06,2.98322
-0.204,-0.513,0.586,-0.203997,-0.513004,0.586006,3.3191e-06,4.47406e-06,5.85308e-06,2.90392
-0.454,-0.513,0.586,-0.453996,-0.513002,0.586008,3.50517e-06,2.14875e-06,7.70032e-06,2.88681
-0.204,-0.513,0.586,-0.204007,-0.51299,0.585992,6.61276e-06,1.03411e-05,8.46182e-06,2.88111
